Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
2716	84.53	0.8	Neural Network (Specific Model)	11	0.921	12146	354.46359832635983	2755644	0.45	2390	297	53732	None
27208	15.39	0.03	Neural Network (Specific Model)	11	0.93	2515	261.1288056206089	358845	0.47	427	138	5877	None
27262	19.3	5.96	Neural Network (Specific Model)	11	0.854	13456	274.36098310291857	626077	0.48	651	68	56412	None
2743	9.37	1.22	Neural Network (Specific Model)	11	0.936	14482	405.70238095238096	436566	0.41	336	42	42443	None
2755	6.92	0.48	Neural Network (Specific Model)	11	0.886	22737	400.54811715481173	322815	0.51	239	24	42025	None
2773	0.61	10.36	Neural Network (Specific Model)	11	0.836	12296	253.17334575955266	970680	0.44	1073	128	40634	None
2807	55.49	28.63	Gradient Boost (General Model)	11	0.846	6323	251.12943495400788	1352290	0.34	1522	264	38549	None
2851	6.23	0.76	Neural Network (Specific Model)	11	0.942	13466	227.7967213114754	220159	0.45	305	29	36567	None
2864	11.11	0.45	Neural Network (Specific Model)	11	0.923	9940	236.349609375	391365	0.32	512	63	35848	None
2884	93.77	58.01	Gradient Boost (General Model)	11	0.92	8029	269.14584837545124	2425932	0.3	2770	388	47071	None
2908	21.83	0.43	Neural Network (Specific Model)	11	0.919	3001	306.69985673352437	1395185	0.42	1396	457	11302	None
2955	57.94	2.39	Neural Network (Specific Model)	11	0.88	4819	265.81340579710144	1498817	0.59	1656	337	31668	None
2964	85.18	0.07	Neural Network (Specific Model)	11	0.893	14914	363.1195652173913	2579107	0.46	2116	250	43510	None
298	91.45	2.3	Neural Network (Specific Model)	11	0.906	39495	382.9017235056839	3454662	0.41	2727	131	122251	None
3009	10.17	1.88	Neural Network (Specific Model)	11	0.933	16246	330.0195530726257	378661	0.38	358	27	30187	None
3015	77.83	3.13	Neural Network (Specific Model)	11	0.893	7889	301.1090410958904	1842672	0.43	1825	291	30000	None
30187	19.74	0.39	Neural Network (Specific Model)	11	0.871	2619	254.20892018779344	372253	0.45	426	139	5488	None
3050	75.25	7.98	Gradient Boost (General Model)	11	0.908	6938	290.5475352112676	1633574	0.53	1704	298	29047	None
3055	4.38	2.02	Neural Network (Specific Model)	11	0.851	18856	307.20952380952383	226229	0.47	210	18	28882	None
3064	9.11	0.0	Neural Network (Specific Model)	11	0.85	5910	249.5430463576159	265236	0.47	302	50	18638	None
30866	12.02	0.0	Neural Network (Specific Model)	11	0.917	2475	272.4831168831169	342498	0.5	385	133	5409	None
31	100.0	0.66	Gradient Boost (General Model)	11	0.879	100780	310.07209847596715	1802385	0.41	1706	35	298100	None
312	96.92	107.08	Gradient Boost (General Model)	11	0.879	17093	338.9745992601726	9370706	0.58	8110	862	125450	None
3168	6.26	1.29	Neural Network (Specific Model)	11	0.933	5550	248.9004524886878	352055	0.45	442	74	25879	None
323	99.27	0.66	Gradient Boost (General Model)	11	0.88	42392	310.81455696202534	1672718	0.41	1580	64	102225	None
324	100.0	118.7	Gradient Boost (General Model)	11	0.914	8781	272.9368957367791	29132021	0.29	32581	4885	120281	None
32801	15.48	0.45	Neural Network (Specific Model)	11	0.913	2571	268.3650107991361	407514	0.43	463	153	5203	None
3301	55.16	0.55	Neural Network (Specific Model)	11	0.885	4816	289.4650766609881	1150181	0.58	1174	264	24891	None
334	99.96	86.58	Neural Network (Specific Model)	11	0.886	20771	317.217316017316	4956596	0.43	4620	344	97244	None
336	73.98	3.68	Gradient Boost (General Model)	11	0.888	6767	277.4950495049505	1040612	0.27	1111	199	22380	None
3411	82.35	42.75	Gradient Boost (General Model)	11	0.899	5826	281.42056074766356	3009254	0.63	3210	597	24342	None
345	78.46	1.46	Gradient Boost (General Model)	11	0.891	24756	301.3528077141236	1786421	0.62	1763	112	90026	None
347	89.9	0.21	Neural Network (Specific Model)	11	0.905	15457	368.1263403263403	2613769	0.54	2145	227	55006	None
3505	5.36	0.03	Neural Network (Specific Model)	11	0.93	6876	189.13012048192772	252333	0.54	415	46	23857	None
35130	19.79	0.48	Neural Network (Specific Model)	11	0.891	2643	262.6238532110092	577188	0.45	654	212	5925	None
35304	5.59	0.08	Neural Network (Specific Model)	11	0.917	5871	194.73189823874756	322212	0.52	511	64	9790	None
3858	64.34	1.01	Gradient Boost (General Model)	11	0.893	6733	271.3529862174579	1188853	0.61	1306	211	22363	None
397	7.44	1.16	Neural Network (Specific Model)	11	0.911	73041	254.33451957295372	234600	0.45	281	8	80808	None
425	88.55	27.98	Gradient Boost (General Model)	11	0.866	12244	305.77821880426694	4265009	0.41	4031	596	77733	None
433	51.66	7.77	Gradient Boost (General Model)	11	0.913	24215	278.5630841121495	1173497	0.5	1284	111	76726	Low confidence prediction - substantial (44%) disagreement between completeness prediction models
4340	10.19	1.43	Neural Network (Specific Model)	11	0.954	10064	385.9621993127148	352478	0.36	291	50	20619	None
43871	8.58	0.01	Neural Network (Specific Model)	11	0.866	2432	219.0	253810	0.61	335	102	4319	None
4398	59.84	2.61	Neural Network (Specific Model)	11	0.872	5040	282.3851203501094	1330067	0.6	1371	300	20432	None
449	35.91	14.45	Neural Network (Specific Model)	11	0.85	22391	244.30563063063062	3820354	0.49	4440	327	74903	None
45335	27.54	0.22	Neural Network (Specific Model)	11	0.868	9669	326.69618320610687	738943	0.61	655	90	36752	None
45385	97.79	93.8	Gradient Boost (General Model)	11	0.886	3487	250.85623438564616	7463888	0.6	8806	2123	71184	None
4660	7.02	0.12	Neural Network (Specific Model)	4	0.9	6104	166.89910313901345	239880	0.39	446	44	19610	None
46897	37.38	1.53	Neural Network (Specific Model)	11	0.919	4140	261.7927225471085	1310938	0.4	1539	332	34382	None
4721	6.44	0.06	Neural Network (Specific Model)	11	0.849	6979	314.0991379310345	257089	0.4	232	45	19454	None
490	71.25	107.14	Neural Network (Specific Model)	11	0.867	7642	299.5682396876591	12195158	0.38	11782	2127	73348	Low confidence prediction - substantial (28%) disagreement between completeness prediction models
4964	69.76	5.18	Neural Network (Specific Model)	11	0.91	4486	303.30849613811904	2198123	0.46	2201	531	18768	None
5028	77.78	0.89	Gradient Boost (General Model)	11	0.869	7101	329.2	1803821	0.57	1590	300	23215	None
506	5.34	0.01	Neural Network (Specific Model)	11	0.917	67960	328.2255319148936	252005	0.29	235	4	96851	None
51014	6.15	0.42	Neural Network (Specific Model)	11	0.893	6355	318.5339366515837	236350	0.41	221	48	19031	None
5115	84.38	30.61	Gradient Boost (General Model)	11	0.882	3207	250.58979652020054	2886561	0.28	3391	896	18436	None
5299	59.03	16.05	Neural Network (Specific Model)	11	0.905	2894	279.2844266399599	1846878	0.34	1997	620	10090	None
5325	27.93	0.32	Neural Network (Specific Model)	11	0.953	7952	260.68913857677904	218291	0.43	267	37	17988	None
543	13.04	5.53	Neural Network (Specific Model)	11	0.899	40033	302.717206132879	590144	0.5	587	21	65204	None
5819	85.09	25.44	Gradient Boost (General Model)	11	0.89	3806	265.3389970990468	2155001	0.48	2413	579	16912	None
602	78.94	2.34	Neural Network (Specific Model)	11	0.888	12520	315.7309717568214	2225432	0.44	2089	247	61778	None
6079	80.39	3.38	Gradient Boost (General Model)	11	0.887	5180	265.9744027303754	1579278	0.47	1758	340	15666	None
6086	11.78	0.02	Neural Network (Specific Model)	11	0.89	5386	266.45547073791346	352429	0.52	393	75	16399	None
610	89.08	90.59	Neural Network (Specific Model)	11	0.857	7310	282.2249443207127	4426489	0.44	4490	798	61319	None
6331	68.16	3.92	Gradient Boost (General Model)	11	0.923	4764	271.31919642857144	788194	0.27	896	180	15927	None
6419	40.83	5.54	Neural Network (Specific Model)	11	0.873	3346	248.21613300492612	1383324	0.6	1624	411	15796	None
65	99.98	0.07	Neural Network (Specific Model)	11	0.875	70146	286.20042530568844	1841725	0.37	1881	37	195792	None
674	4.93	1.21	Neural Network (Specific Model)	11	0.945	18483	324.8046511627907	221441	0.38	215	27	57213	None
676	71.65	35.0	Gradient Boost (General Model)	11	0.902	9136	278.73745173745175	1918900	0.28	2072	324	57114	None
686	9.72	5.54	Neural Network (Specific Model)	11	0.896	18431	238.021875	508012	0.42	640	53	56563	None
698	6.07	0.01	Neural Network (Specific Model)	11	0.882	33115	243.308	206244	0.53	250	9	55601	None
70038	13.45	0.97	Neural Network (Specific Model)	11	0.879	3847	247.39914163090128	588244	0.37	699	159	17358	None
7341	72.82	37.98	Gradient Boost (General Model)	11	0.888	3346	275.93161180476733	3279731	0.33	3524	997	14423	None
768	9.74	4.79	Neural Network (Specific Model)	11	0.95	23014	206.93836671802774	422395	0.39	649	44	51795	None
77	97.06	0.0	Gradient Boost (General Model)	11	0.905	56353	323.080900243309	1757406	0.45	1644	51	175978	None
781	91.71	3.18	Gradient Boost (General Model)	11	0.877	13221	335.070583262891	2707054	0.59	2366	286	51186	None
8000	12.45	0.78	Neural Network (Specific Model)	11	0.912	3408	267.2298850574713	533815	0.43	609	162	13561	None
819	78.39	60.57	Gradient Boost (General Model)	11	0.859	4604	267.8474637031726	5213800	0.29	5579	1205	49145	None
828	91.02	92.57	Neural Network (Specific Model)	11	0.905	12864	337.71380817690925	8695048	0.59	7778	1136	201106	None
871	12.04	2.96	Neural Network (Specific Model)	11	0.89	10616	275.01122194513715	740820	0.51	802	116	47776	None
89841	10.08	0.51	Neural Network (Specific Model)	11	0.958	7905	489.1965811965812	536336	0.4	351	90	24415	None
9300	4.1	0.42	Neural Network (Specific Model)	4	0.906	5011	171.0775577557756	334420	0.48	606	81	12240	None
9368	88.02	64.0	Gradient Boost (General Model)	11	0.917	3608	245.76319412574574	1748068	0.26	2179	484	12180	None
941	70.95	0.21	Neural Network (Specific Model)	11	0.912	4961	322.66860927152317	4001318	0.44	3775	892	45938	None
9777	46.62	1.15	Gradient Boost (General Model)	11	0.919	3615	261.18521816562776	954845	0.34	1123	270	11837	None
99	89.23	3.14	Gradient Boost (General Model)	11	0.904	39437	290.7887323943662	2528198	0.29	2627	108	153515	None
1007	4.66	0.01	Neural Network (Specific Model)	11	0.915	8682	256.29616724738673	240591	0.48	287	38	43996	None
10286	4.48	0.02	Neural Network (Specific Model)	4	0.847	6336	175.6267409470752	219915	0.44	359	42	11433	None
10658	5.49	0.2	Neural Network (Specific Model)	11	0.948	5762	195.4900284900285	216291	0.64	351	40	29752	None
108	93.23	105.24	Neural Network (Specific Model)	11	0.881	32537	297.7783002637917	8824816	0.45	8719	512	156155	None
1089	96.3	4.0	Gradient Boost (General Model)	11	0.916	14933	291.1744186046512	1146230	0.28	1204	105	41771	None
109	95.94	0.99	Gradient Boost (General Model)	11	0.884	14652	294.41570881226056	2083313	0.53	2088	193	142129	None
110	99.7	1.07	Neural Network (Specific Model)	11	0.88	87330	318.73191733639493	1889466	0.41	1742	43	142016	None
11124	30.76	0.07	Neural Network (Specific Model)	11	0.918	3099	274.167701863354	864394	0.41	966	280	7700	None
114232	26.09	0.23	Neural Network (Specific Model)	11	0.917	2926	249.0336842105263	771843	0.42	950	254	11587	None
114239	12.38	0.01	Neural Network (Specific Model)	11	0.909	2675	256.956	423337	0.42	500	146	10981	None
114240	11.69	6.77	Neural Network (Specific Model)	11	0.883	25574	317.51977401129943	381133	0.55	354	26	71896	None
114269	6.39	0.02	Neural Network (Specific Model)	11	0.845	19472	219.0532319391635	203261	0.27	263	18	42960	None
114278	89.9	0.01	Gradient Boost (General Model)	11	0.888	61880	334.0695329087049	2124107	0.49	1884	46	191798	None
114283	42.44	8.52	Neural Network (Specific Model)	11	0.896	38627	290.8564376799671	2359011	0.52	2431	202	146342	None
114291	10.76	0.47	Neural Network (Specific Model)	11	0.907	44648	271.20917431192663	487200	0.49	545	28	112235	None
114296	8.6	0.0	Neural Network (Specific Model)	11	0.894	76303	329.6777108433735	366595	0.41	332	11	104815	None
114300	10.6	0.05	Neural Network (Specific Model)	11	0.906	35887	284.63021868787274	472565	0.46	503	39	99454	None
114301	8.74	1.84	Neural Network (Specific Model)	11	0.889	36989	277.7828282828283	369618	0.39	396	17	99197	None
114306	14.39	0.5	Neural Network (Specific Model)	11	0.898	53975	303.92430858806404	695030	0.39	687	39	94002	None
114334	16.29	0.99	Neural Network (Specific Model)	11	0.867	9808	265.75079465988557	1442805	0.47	1573	212	77645	None
114337	8.7	0.05	Neural Network (Specific Model)	11	0.853	44536	258.15023474178406	385603	0.38	426	22	75625	None
114343	11.02	0.29	Neural Network (Specific Model)	11	0.915	27779	286.0424028268551	529454	0.4	566	27	57420	None
114347	6.69	0.0	Neural Network (Specific Model)	11	0.836	29076	257.35689045936397	260684	0.49	283	24	69709	None
114354	12.53	0.27	Neural Network (Specific Model)	11	0.883	28360	302.2904347826087	588446	0.49	575	40	65338	None
114367	56.46	5.45	Neural Network (Specific Model)	11	0.891	28749	327.56482861400895	1476711	0.49	1342	71	60487	None
114376	10.46	0.25	Neural Network (Specific Model)	11	0.889	18367	287.8020202020202	479303	0.37	495	47	58347	None
114377	12.51	6.46	Neural Network (Specific Model)	11	0.904	27130	327.6741214057508	339703	0.5	313	18	58231	None
114388	10.22	20.96	Neural Network (Specific Model)	11	0.88	10340	301.8772782503038	2534252	0.42	2469	285	55152	None
114393	6.76	0.0	Neural Network (Specific Model)	11	0.866	30572	199.44444444444446	254209	0.33	369	22	54766	None
114401	4.87	0.01	Neural Network (Specific Model)	11	0.905	33742	336.70093457943926	238415	0.51	214	12	53508	None
114404	16.27	14.37	Neural Network (Specific Model)	11	0.832	24771	270.22864768683274	1093558	0.42	1124	99	53289	None
114422	9.62	0.0	Neural Network (Specific Model)	11	0.862	3463	222.57081545064378	359082	0.54	466	93	49234	None
114424	21.24	4.88	Neural Network (Specific Model)	11	0.881	7297	279.29773869346735	754387	0.29	796	137	48764	None
114454	7.87	0.0	Neural Network (Specific Model)	11	0.864	4653	245.84343434343435	336770	0.34	396	72	25325	None
114476	6.8	1.0	Neural Network (Specific Model)	11	0.905	14039	284.30824372759855	262174	0.37	279	33	42419	None
114494	20.68	5.51	Neural Network (Specific Model)	11	0.868	12117	325.6440177252585	761501	0.44	677	79	41259	None
114496	7.26	0.11	Neural Network (Specific Model)	11	0.902	5359	258.94594594594594	349602	0.36	407	72	29185	None
114499	21.84	9.09	Neural Network (Specific Model)	11	0.855	18187	313.9750996015936	1104955	0.39	1004	117	41170	None
114505	7.29	1.5	Neural Network (Specific Model)	11	0.876	22380	345.87555555555554	265619	0.45	225	18	40878	None
114524	6.79	0.05	Neural Network (Specific Model)	11	0.916	17344	240.54464285714286	351095	0.45	448	51	44650	None
114563	7.53	0.0	Neural Network (Specific Model)	11	0.907	21525	345.4382978723404	267843	0.57	235	17	34182	None
114567	13.93	2.54	Neural Network (Specific Model)	11	0.882	7950	281.9049079754601	624230	0.51	652	104	37929	None
114572	5.63	0.0	Neural Network (Specific Model)	11	0.874	17766	249.07453416149067	274361	0.36	322	29	44931	None
114597	24.16	6.64	Neural Network (Specific Model)	11	0.919	13150	339.7330729166667	850816	0.41	768	85	36247	None
114606	12.1	1.37	Neural Network (Specific Model)	11	0.855	14267	263.68255578093306	909041	0.4	986	114	36016	None
114680	11.96	0.46	Neural Network (Specific Model)	11	0.9	15120	340.34453781512605	404612	0.41	357	41	33481	None
114705	6.96	0.43	Neural Network (Specific Model)	11	0.903	5821	244.21774193548387	300445	0.36	372	56	21647	None
114709	12.32	3.93	Neural Network (Specific Model)	11	0.909	10014	319.7686832740213	296126	0.5	281	37	32795	None
114719	8.66	1.22	Neural Network (Specific Model)	11	0.873	7917	260.6093294460641	306065	0.55	343	47	32552	None
114735	8.92	0.05	Neural Network (Specific Model)	11	0.882	8191	296.9495327102804	539397	0.51	535	82	31766	None
114738	68.15	0.22	Neural Network (Specific Model)	11	0.862	12409	334.0352011494253	1615170	0.57	1392	158	31742	None
114748	10.54	0.0	Neural Network (Specific Model)	11	0.87	15274	316.8218181818182	300043	0.49	275	25	31530	None
114786	5.97	0.0	Neural Network (Specific Model)	11	0.89	2786	242.68199233716476	213064	0.29	261	68	30583	None
114859	7.88	2.52	Neural Network (Specific Model)	11	0.932	22343	332.7079646017699	241543	0.49	226	19	28659	None
114863	7.28	0.59	Neural Network (Specific Model)	11	0.805	7761	198.05613305613306	352952	0.52	481	61	28517	None
114905	8.59	0.02	Neural Network (Specific Model)	11	0.871	5840	302.43933054393307	248264	0.33	239	52	16724	None
114908	32.93	1.37	Neural Network (Specific Model)	11	0.897	10688	307.49937578027465	821868	0.41	801	101	27203	None
114980	6.64	0.11	Neural Network (Specific Model)	11	0.892	6423	264.24422442244224	268436	0.52	303	47	26020	None
115	99.97	3.22	Neural Network (Specific Model)	11	0.881	57169	317.9122036874451	2463485	0.43	2278	81	137244	None
115023	53.07	1.52	Neural Network (Specific Model)	11	0.884	5440	295.40464104423495	1380960	0.61	1379	288	25249	None
115078	37.84	0.24	Neural Network (Specific Model)	11	0.875	4766	293.5205784204672	903371	0.6	899	207	19647	None
115087	11.12	0.0	Neural Network (Specific Model)	11	0.893	6613	296.76277372262774	272589	0.59	274	44	24089	None
115108	5.85	0.01	Neural Network (Specific Model)	11	0.903	7802	242.18269230769232	250328	0.44	312	45	23847	None
115138	7.15	1.45	Neural Network (Specific Model)	11	0.884	12592	337.7015503875969	295304	0.44	258	38	23471	None
115312	23.82	0.0	Neural Network (Specific Model)	11	0.888	3696	284.1753246753247	590402	0.6	616	158	21082	None
115430	6.56	2.33	Neural Network (Specific Model)	11	0.871	8478	289.986301369863	218117	0.43	219	33	22058	None
115495	4.46	0.11	Neural Network (Specific Model)	11	0.894	4154	239.77966101694915	235825	0.51	295	58	19464	None
115731	0.26	20.52	Neural Network (Specific Model)	11	0.903	4785	160.584440227704	280897	0.58	527	68	16099	None
115733	6.55	2.09	Neural Network (Specific Model)	11	0.872	10369	309.8253968253968	268010	0.43	252	34	17537	None
115759	53.13	0.7	Neural Network (Specific Model)	11	0.87	5014	295.75357443229603	1210344	0.57	1189	267	17405	None
116024	4.8	0.01	Neural Network (Specific Model)	11	0.901	4969	277.6782006920415	266562	0.42	289	67	13549	None
116044	27.49	0.03	Neural Network (Specific Model)	11	0.887	4480	268.0827067669173	722930	0.6	798	176	15701	None
116096	15.4	6.6	Neural Network (Specific Model)	11	0.863	4574	241.13036690085872	1070446	0.41	1281	260	15394	None
116194	5.18	0.55	Neural Network (Specific Model)	11	0.925	5077	372.0108695652174	333002	0.57	276	73	12990	None
116195	9.25	0.42	Neural Network (Specific Model)	11	0.892	6569	302.7251655629139	307077	0.61	302	59	14894	None
116631	9.61	0.01	Neural Network (Specific Model)	11	0.883	5243	322.8253968253968	207048	0.61	189	43	13033	None
116697	67.54	26.4	Gradient Boost (General Model)	11	0.893	2898	253.81391772395233	2213348	0.41	2601	733	12766	None
116818	19.16	0.03	Neural Network (Specific Model)	11	0.891	4640	279.6560975609756	385721	0.54	410	86	12412	None
1169	96.27	66.13	Gradient Boost (General Model)	11	0.896	4050	293.53268244249546	5924981	0.42	6043	1464	39829	None
117670	9.56	0.29	Neural Network (Specific Model)	11	0.875	3546	284.1921568627451	248192	0.56	255	71	7990	None
117857	5.27	1.28	Neural Network (Specific Model)	11	0.858	5177	290.1764705882353	206598	0.42	204	47	9951	None
118422	11.54	0.99	Neural Network (Specific Model)	11	0.899	2807	256.5239436619718	303404	0.59	355	103	5889	None
118764	61.21	25.45	Gradient Boost (General Model)	11	0.893	2683	244.8687761749651	1763787	0.54	2149	620	9384	None
119383	4.04	0.0	Neural Network (Specific Model)	4	0.823	3453	128.49056603773585	220578	0.36	477	65	7831	None
1194	8.05	0.23	Neural Network (Specific Model)	11	0.846	10246	229.0096153846154	336991	0.57	416	45	29575	None
12007	19.85	0.58	Neural Network (Specific Model)	11	0.904	2855	275.00223713646534	814160	0.44	894	272	10288	None
121216	12.55	0.0	Neural Network (Specific Model)	11	0.866	2804	252.50309278350517	423473	0.57	485	147	6311	None
12164	40.99	0.18	Gradient Boost (General Model)	11	0.886	3195	274.1217895608948	1118768	0.56	1207	353	10202	None
1233	41.56	0.58	Neural Network (Specific Model)	11	0.89	3454	257.7004175365345	831161	0.39	958	243	11502	None
1237	13.36	0.75	Neural Network (Specific Model)	11	0.885	17804	451.89059500959695	793353	0.41	521	78	38638	None
125515	5.37	0.0	Neural Network (Specific Model)	11	0.934	2500	307.97069597069594	269490	0.45	273	104	4487	None
12831	9.36	0.04	Neural Network (Specific Model)	11	0.883	162205	278.8354430379747	223825	0.39	237	14	162205	None
1289	96.49	49.72	Gradient Boost (General Model)	11	0.89	10526	305.2435682326622	3672951	0.46	3576	532	66809	None
1303	82.32	48.27	Gradient Boost (General Model)	11	0.901	5299	294.4295225413734	5147444	0.44	5257	1114	37517	None
132	99.48	0.06	Neural Network (Specific Model)	11	0.894	41829	366.8224057821373	2380726	0.55	1937	77	125791	None
133	91.01	83.85	Neural Network (Specific Model)	11	0.922	6421	300.45719690997953	6189794	0.42	6343	1113	195697	None
1330	95.28	3.03	Gradient Boost (General Model)	11	0.895	10876	294.484	1970874	0.52	2000	244	36972	None
1359	6.24	0.17	Neural Network (Specific Model)	11	0.88	8848	258.6991869918699	433573	0.55	492	74	36630	None
1360	10.84	2.27	Neural Network (Specific Model)	11	0.9	6227	261.4711111111111	780324	0.45	900	147	36623	None
13707	18.47	0.03	Neural Network (Specific Model)	4	0.823	6731	192.03669724770643	301130	0.41	436	57	9405	None
138	100.0	5.8	Gradient Boost (General Model)	11	0.869	44034	273.5124468731026	1548599	0.26	1647	69	123464	None
143	13.52	3.04	Neural Network (Specific Model)	11	0.894	26552	228.6892911010558	507224	0.42	663	45	119206	None
149	97.7	101.68	Gradient Boost (General Model)	11	0.918	10405	295.72020309994656	7216106	0.36	7484	980	116678	None
1490	96.71	38.25	Gradient Boost (General Model)	11	0.911	6568	306.0282714054927	3738503	0.45	3714	699	34682	None
1493	76.15	11.06	Gradient Boost (General Model)	11	0.914	8781	265.21828211189916	1100666	0.3	1269	175	34635	None
1508	88.64	0.6	Gradient Boost (General Model)	11	0.907	13425	297.635397123202	1570978	0.47	1599	165	34377	None
156	99.89	2.5	Neural Network (Specific Model)	11	0.887	36218	328.8880074661689	2380681	0.43	2143	93	112855	None
16433	14.49	0.12	Neural Network (Specific Model)	11	0.911	2686	286.85633802816903	334962	0.47	355	122	6803	None
1649	3.73	0.71	Neural Network (Specific Model)	11	0.837	13110	301.9758672699849	716223	0.45	663	81	32663	None
169	86.7	0.98	Gradient Boost (General Model)	11	0.873	90678	308.6006060606061	1747448	0.41	1650	26	194658	None
1747	90.2	67.21	Gradient Boost (General Model)	11	0.873	4829	287.2820316488004	3860484	0.6	3918	892	38484	None
1750	81.67	11.91	Gradient Boost (General Model)	11	0.841	5377	268.130464249407	2817384	0.49	2951	610	30052	None
1772	98.87	90.4	Gradient Boost (General Model)	11	0.875	5214	293.17009396704344	7369052	0.29	7343	1600	31278	None
17942	10.77	3.66	Neural Network (Specific Model)	11	0.933	6472	245.27272727272728	345304	0.36	440	62	72633	None
180	99.65	98.12	Gradient Boost (General Model)	11	0.911	6032	265.0336257309942	6551005	0.3	7524	1248	102606	None
181	94.5	102.84	Gradient Boost (General Model)	11	0.904	16523	279.49771490750817	4252121	0.28	4595	382	102541	None
18573	25.16	6.94	Neural Network (Specific Model)	11	0.913	2782	266.509778357236	670939	0.35	767	236	7612	None
186	86.14	0.0	Gradient Boost (General Model)	11	0.903	32479	324.53441802252814	1720072	0.45	1598	85	100656	None
1870	79.14	27.6	Gradient Boost (General Model)	11	0.895	4434	291.29428436466696	4126940	0.45	4234	989	30141	None
19	100.0	1.01	Gradient Boost (General Model)	11	0.88	165155	311.0417318727178	2029664	0.41	1917	31	364508	None
1926	82.48	18.75	Gradient Boost (General Model)	11	0.932	4998	289.6220077220077	2408434	0.44	2590	544	29529	None
1953	88.41	0.17	Gradient Boost (General Model)	11	0.9	9795	297.5510752688172	1105220	0.29	1116	148	29278	None
1979	100.0	89.49	Gradient Boost (General Model)	11	0.896	4394	272.5887218045113	3635805	0.27	3990	878	29038	None
1999	81.93	3.08	Neural Network (Specific Model)	11	0.88	14196	300.63962635201574	2082510	0.59	2034	214	72798	None
203	18.73	4.76	Neural Network (Specific Model)	11	0.879	12856	255.44	1152602	0.49	1325	140	97297	None
2060	97.94	95.93	Gradient Boost (General Model)	11	0.881	5389	280.1374841168996	3749592	0.27	3935	789	43729	None
216	97.88	1.6	Gradient Boost (General Model)	11	0.878	24395	347.4108040201005	2829251	0.58	2388	180	93804	None
21665	6.79	0.28	Neural Network (Specific Model)	11	0.882	21331	267.4261363636364	318973	0.47	352	30	61683	None
2174	14.89	0.95	Neural Network (Specific Model)	11	0.941	21386	424.1573275862069	626806	0.42	464	56	27386	None
2250	92.92	4.08	Gradient Boost (General Model)	11	0.869	14058	316.5753424657534	1913098	0.49	1752	184	57347	None
230	97.13	87.86	Neural Network (Specific Model)	11	0.914	17720	387.9643353990135	10060799	0.43	7907	842	89664	None
240	99.65	5.02	Neural Network (Specific Model)	11	0.892	132694	332.34531185460554	2700104	0.45	2421	39	369634	None
2426	100.0	94.08	Neural Network (Specific Model)	11	0.903	42547	336.23758442590383	11232204	0.44	10068	559	340492	None
2428	91.7	0.03	Neural Network (Specific Model)	11	0.87	36876	333.4130648330059	2339076	0.6	2036	85	264274	None
2431	96.4	92.95	Neural Network (Specific Model)	11	0.913	44201	407.6209606020363	12087209	0.43	9036	396	242732	None
2448	9.94	2.73	Neural Network (Specific Model)	11	0.893	69209	201.03341902313625	262043	0.34	389	7	116132	None
2449	60.8	111.52	Neural Network (Specific Model)	11	0.893	13232	344.04129997921143	16658645	0.46	14431	2062	183113	Low confidence prediction - substantial (39%) disagreement between completeness prediction models
2461	79.61	0.88	Neural Network (Specific Model)	11	0.881	29126	334.73782961460444	2245125	0.45	1972	122	92823	None
2493	9.33	3.58	Neural Network (Specific Model)	11	0.885	11402	304.09027777777777	296376	0.35	288	34	72120	None
25	69.8	106.6	Neural Network (Specific Model)	11	0.901	12856	288.32576456396794	13499976	0.4	14093	1627	327079	Low confidence prediction - substantial (30%) disagreement between completeness prediction models
250	91.41	0.32	Gradient Boost (General Model)	11	0.92	75406	334.560595802302	1608676	0.41	1477	34	261162	None
2514	64.95	0.44	Neural Network (Specific Model)	11	0.885	11593	302.7527548209366	1488047	0.59	1452	160	63635	None
2524	100.0	108.76	Gradient Boost (General Model)	11	0.88	31834	310.96190476190475	7999795	0.41	7560	448	170577	None
2552	100.0	1.16	Gradient Boost (General Model)	11	0.88	64989	313.6053412462908	1798741	0.41	1685	44	133171	None
2573	77.78	0.43	Neural Network (Specific Model)	11	0.904	52527	326.93976683937825	1673384	0.42	1544	46	189143	None
25745	55.61	2.54	Neural Network (Specific Model)	11	0.877	4870	292.95791245791247	1189108	0.6	1188	267	14674	None
258	4.25	0.0	Neural Network (Specific Model)	11	0.88	207713	345.135593220339	207713	0.47	177	1	207713	None
2588	5.31	0.34	Neural Network (Specific Model)	11	0.843	27848	371.5031847133758	414918	0.37	314	42	80710	None
2601	88.71	29.07	Neural Network (Specific Model)	11	0.904	21807	306.9567325624767	2724189	0.42	2681	183	69571	None
2604	61.87	10.63	Gradient Boost (General Model)	11	0.934	34900	244.38097917839053	1385435	0.36	1777	81	97596	None
2627	52.88	12.51	Gradient Boost (General Model)	11	0.892	13818	203.33319450229072	1633337	0.4	2401	174	93013	None
2636	77.67	0.67	Neural Network (Specific Model)	11	0.922	10979	346.8934824902724	2319086	0.45	2056	314	52428	None
2640	92.65	91.0	Neural Network (Specific Model)	11	0.891	16123	309.72523041474653	7230113	0.43	6944	792	86868	None
2664	91.62	52.91	Neural Network (Specific Model)	11	0.915	5436	279.2435864213527	3526805	0.42	3859	749	48791	None
