Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
93	74.49	77.05	Gradient Boost (General Model)	11	0.864	13889	314.6361341001543	7775953	0.5	7129	640	36515	None
935	26.06	19.68	Neural Network (Specific Model)	11	0.875	31429	303.96021064950264	1777557	0.4	1709	61	58495	None
938	10.32	1.43	Neural Network (Specific Model)	11	0.924	10969	349.4662480376766	720246	0.54	637	70	23088	None
941	9.71	2.73	Neural Network (Specific Model)	11	0.866	6058	282.2691511387164	471319	0.43	483	84	10474	None
947	38.92	4.96	Neural Network (Specific Model)	11	0.943	13236	374.32147937411094	836355	0.5	703	65	27173	None
977	9.15	4.3	Neural Network (Specific Model)	11	0.86	8238	246.63609898107714	588794	0.37	687	71	14922	None
980	10.36	2.1	Neural Network (Specific Model)	11	0.891	4509	276.8885793871866	334540	0.42	359	79	7844	None
996	8.72	0.12	Neural Network (Specific Model)	11	0.921	3872	309.3090909090909	332218	0.42	330	88	7929	None
1006	13.99	17.01	Neural Network (Specific Model)	11	0.93	15399	302.8125	857072	0.33	880	59	26448	None
1008	14.06	5.86	Neural Network (Specific Model)	11	0.849	7977	300.11764705882354	683887	0.5	646	86	15381	None
1013	19.29	2.15	Neural Network (Specific Model)	11	0.907	7715	347.09841827768014	652289	0.49	569	86	14352	None
1023	7.97	6.85	Neural Network (Specific Model)	11	0.891	3546	261.3142857142857	246022	0.6	280	71	6143	None
1026	9.19	2.94	Neural Network (Specific Model)	11	0.893	6405	218.890756302521	522299	0.4	714	85	14387	None
1029	12.48	0.2	Neural Network (Specific Model)	11	0.914	2486	243.6813186813187	217976	0.43	273	84	4445	None
1030	16.4	3.64	Neural Network (Specific Model)	11	0.899	9611	292.12857142857143	816873	0.43	840	84	22811	None
1034	8.8	5.73	Neural Network (Specific Model)	11	0.894	2680	272.952	228698	0.59	250	84	4143	None
104	73.16	34.24	Gradient Boost (General Model)	11	0.909	7754	312.00803093396786	3457287	0.51	3362	480	23712	None
1049	7.14	1.21	Neural Network (Specific Model)	11	0.906	4355	315.5877192982456	356508	0.42	342	83	8953	None
1052	9.39	1.01	Neural Network (Specific Model)	11	0.836	2607	248.78048780487805	219253	0.43	246	83	4362	None
1065	9.83	1.82	Neural Network (Specific Model)	11	0.898	5961	335.6488294314381	334270	0.5	299	56	12619	None
1074	9.4	2.31	Neural Network (Specific Model)	11	0.853	2948	228.32450331125827	242234	0.59	302	81	6210	None
1079	22.96	8.46	Neural Network (Specific Model)	11	0.907	6947	284.2845010615711	441535	0.26	471	62	17626	None
1095	5.63	0.04	Neural Network (Specific Model)	11	0.886	3936	258.3760445682451	313248	0.36	359	79	10057	None
1107	9.52	0.41	Neural Network (Specific Model)	11	0.891	5033	303.0194805194805	313821	0.45	308	65	9350	None
111	35.16	17.95	Neural Network (Specific Model)	11	0.883	2350	234.3092243186583	1515842	0.38	1908	630	4827	None
1110	10.05	0.47	Neural Network (Specific Model)	11	0.901	4688	305.4836065573771	371773	0.44	366	78	10222	None
1115	12.95	6.71	Neural Network (Specific Model)	11	0.91	6435	328.1750547045952	493637	0.42	457	78	12300	None
1129	8.64	0.06	Neural Network (Specific Model)	11	0.905	2897	267.2	221159	0.37	250	77	5417	None
1136	12.32	1.22	Neural Network (Specific Model)	11	0.923	3734	281.6437908496732	279865	0.61	306	76	7942	None
1137	16.44	2.38	Neural Network (Specific Model)	11	0.932	7274	345.3572938689218	524996	0.4	473	76	12379	None
1149	13.76	3.0	Neural Network (Specific Model)	11	0.876	9967	351.9009661835749	498307	0.43	414	51	16722	None
1150	8.4	0.54	Neural Network (Specific Model)	11	0.928	9742	266.5401606425703	428356	0.48	498	46	17239	None
1159	7.1	0.49	Neural Network (Specific Model)	11	0.917	3774	283.5704918032787	282087	0.39	305	75	6213	None
1165	6.08	1.51	Neural Network (Specific Model)	11	0.884	4642	272.62670299727523	338854	0.38	367	74	11720	None
1169	7.84	1.49	Neural Network (Specific Model)	11	0.906	5081	298.70742358078604	225582	0.43	229	46	8602	None
1189	7.48	1.3	Neural Network (Specific Model)	11	0.947	6844	206.41967871485943	324122	0.46	498	48	15514	None
1213	9.58	0.77	Neural Network (Specific Model)	11	0.877	2851	243.41908713692945	200363	0.41	241	72	4396	None
1214	23.89	18.02	Neural Network (Specific Model)	11	0.854	36359	254.87828418230563	1665594	0.47	1865	52	59843	None
1231	6.7	0.25	Neural Network (Specific Model)	11	0.9	4439	345.6389891696751	318513	0.56	277	71	13098	None
1242	6.14	1.12	Neural Network (Specific Model)	11	0.881	3290	248.43272727272728	231966	0.43	275	70	5888	None
1251	25.64	6.0	Neural Network (Specific Model)	11	0.893	11674	306.5868983957219	768635	0.36	748	69	32908	None
1252	11.42	5.24	Neural Network (Specific Model)	11	0.877	7177	286.35887096774195	485292	0.6	496	69	15143	None
1253	5.87	2.45	Neural Network (Specific Model)	11	0.92	3153	255.6076923076923	216266	0.62	260	69	5200	None
1256	11.18	0.4	Neural Network (Specific Model)	11	0.891	5112	264.6151898734177	351049	0.36	395	69	9835	None
1258	9.03	2.28	Neural Network (Specific Model)	11	0.938	4646	317.10596026490066	305891	0.38	302	69	8435	None
1270	7.38	0.97	Neural Network (Specific Model)	11	0.867	6071	283.7225	392526	0.45	400	68	12091	None
1278	4.19	0.0	Neural Network (Specific Model)	4	0.81	6213	216.33647798742138	254115	0.4	318	45	9404	None
1282	7.09	1.45	Neural Network (Specific Model)	11	0.902	3468	311.1939655172414	239698	0.42	232	68	7648	None
1291	12.51	1.51	Neural Network (Specific Model)	11	0.867	9065	319.53361344537814	262488	0.61	238	31	14156	None
1293	12.55	0.17	Neural Network (Specific Model)	11	0.915	11247	528.6473029045643	416877	0.42	241	40	17899	None
1301	7.31	0.75	Neural Network (Specific Model)	11	0.886	4170	310.87404580152673	274847	0.45	262	67	6859	None
1316	4.58	0.05	Neural Network (Specific Model)	11	0.89	4725	225.7378048780488	248656	0.51	328	49	9790	None
1319	54.2	0.12	Gradient Boost (General Model)	11	0.911	24915	319.55984555984554	1088874	0.47	1036	56	50044	None
1320	8.94	4.57	Neural Network (Specific Model)	11	0.914	4104	303.22014925373134	266254	0.45	268	66	8999	None
1334	22.37	1.83	Neural Network (Specific Model)	11	0.906	9391	325.1732283464567	410036	0.55	381	42	19089	None
134	16.98	16.48	Neural Network (Specific Model)	11	0.863	3322	272.5635997988939	1880959	0.41	1989	582	6550	None
1343	5.74	0.1	Neural Network (Specific Model)	11	0.888	4247	226.15921787709496	272994	0.5	358	65	7266	None
1350	8.18	1.2	Neural Network (Specific Model)	11	0.88	14587	237.91079812206573	514499	0.45	639	36	32792	None
1359	19.03	6.17	Neural Network (Specific Model)	11	0.874	17746	308.8232142857143	1184679	0.36	1120	64	47578	None
137	42.69	24.53	Gradient Boost (General Model)	11	0.887	5199	315.30044843049325	2375816	0.46	2230	469	18623	None
1381	28.84	16.98	Neural Network (Specific Model)	11	0.919	23461	307.0842872008325	960845	0.41	961	42	46584	None
1384	13.65	0.03	Gradient Boost (General Model)	11	0.935	4831	257.6862068965517	238850	0.44	290	49	6851	Low confidence prediction - substantial (86%) disagreement between completeness prediction models
1385	2.44	0.59	Neural Network (Specific Model)	11	0.813	8687	294.0934256055363	313429	0.53	289	39	10955	None
1391	14.77	7.75	Neural Network (Specific Model)	11	0.919	6699	308.75921375921376	409545	0.61	407	63	12808	None
1392	10.92	3.45	Neural Network (Specific Model)	11	0.904	5478	244.28019323671498	334919	0.37	414	63	24756	None
1401	6.17	1.25	Neural Network (Specific Model)	11	0.894	3840	264.14181818181817	243560	0.41	275	63	6777	None
1409	7.0	5.66	Neural Network (Specific Model)	11	0.814	11570	272.41620111731845	358834	0.38	358	34	14001	None
1416	6.44	0.32	Neural Network (Specific Model)	11	0.882	3357	235.88671875	204939	0.59	256	62	5307	None
142	29.79	21.33	Neural Network (Specific Model)	11	0.877	3707	259.4488508337089	1964701	0.42	2219	543	8059	None
143	67.3	32.21	Gradient Boost (General Model)	11	0.886	4864	263.7767894959763	2106719	0.62	2361	455	9008	None
1435	7.61	0.62	Neural Network (Specific Model)	11	0.909	4411	315.52912621359224	214289	0.51	206	49	7168	None
1441	9.83	0.27	Neural Network (Specific Model)	11	0.903	5604	297.56716417910445	330651	0.44	335	61	9904	None
1448	7.12	0.5	Neural Network (Specific Model)	11	0.873	3559	212.17182130584192	211622	0.58	291	61	12205	None
1454	6.76	0.0	Neural Network (Specific Model)	11	0.908	4689	263.80833333333334	208711	0.47	240	45	8188	None
1455	4.31	0.01	Neural Network (Specific Model)	11	0.845	6456	208.04057971014493	253829	0.51	345	38	14058	None
1461	7.66	0.84	Neural Network (Specific Model)	11	0.924	7373	367.2084942084942	308189	0.45	259	42	14661	None
1476	16.47	5.85	Neural Network (Specific Model)	11	0.913	17739	345.8117154811716	542513	0.44	478	33	44446	None
1491	8.06	0.56	Neural Network (Specific Model)	11	0.876	5087	243.75539568345323	231276	0.38	278	50	8765	None
1497	10.5	2.9	Neural Network (Specific Model)	11	0.901	4659	330.8056680161943	271831	0.49	247	59	8318	None
1505	35.02	0.0	Neural Network (Specific Model)	11	0.908	27858	373.6865671641791	909108	0.55	737	38	49084	None
1510	10.71	8.51	Neural Network (Specific Model)	11	0.857	10458	343.4401041666667	461023	0.47	384	44	18800	None
153	30.58	15.01	Gradient Boost (General Model)	11	0.868	23857	266.4864734299517	7600957	0.48	8280	354	58082	None
1535	15.27	2.53	Neural Network (Specific Model)	11	0.902	6043	319.4957264957265	248280	0.55	234	40	12308	None
1539	6.08	2.04	Neural Network (Specific Model)	11	0.889	3801	294.0493273542601	220549	0.47	223	57	6480	None
1542	6.62	0.79	Neural Network (Specific Model)	11	0.887	5349	293.25324675324674	304580	0.43	308	57	10140	None
1544	5.05	0.41	Neural Network (Specific Model)	11	0.92	3598	302.26794258373207	205549	0.43	209	57	8502	None
1554	16.07	0.0	Neural Network (Specific Model)	11	0.896	9240	305.05763688760806	354002	0.49	347	41	15300	None
157	12.45	29.99	Neural Network (Specific Model)	11	0.925	5726	327.2977403633141	2390783	0.48	2257	427	14958	None
1584	10.23	0.24	Neural Network (Specific Model)	11	0.883	7718	229.1780487804878	317506	0.41	410	44	11476	None
1605	8.97	0.74	Neural Network (Specific Model)	11	0.92	5237	280.50157728706625	289345	0.56	317	55	13204	None
1606	6.81	0.14	Neural Network (Specific Model)	11	0.869	4199	257.765873015873	223541	0.55	252	55	7929	None
1614	23.1	0.02	Neural Network (Specific Model)	11	0.86	11704	317.47738693467335	440465	0.38	398	38	22125	None
1615	5.53	1.59	Neural Network (Specific Model)	11	0.912	6588	250.03370786516854	219156	0.46	267	37	11610	None
1621	6.72	1.71	Neural Network (Specific Model)	11	0.917	6176	338.28504672897196	235955	0.47	214	39	9830	None
1625	11.01	0.75	Neural Network (Specific Model)	11	0.875	7328	277.79527559055117	362520	0.63	381	54	10931	None
1626	7.41	2.67	Neural Network (Specific Model)	11	0.869	8506	239.02578268876613	446257	0.42	543	54	17300	None
1637	10.88	0.03	Neural Network (Specific Model)	11	0.883	6940	295.78962536023056	348200	0.43	347	54	13764	None
1645	5.79	1.94	Neural Network (Specific Model)	11	0.857	6630	278.0	245633	0.42	253	39	9962	None
1672	17.64	0.57	Gradient Boost (General Model)	11	0.805	10118	349.2475570032573	397452	0.5	307	42	15522	Low confidence prediction - substantial (82%) disagreement between completeness prediction models
1680	6.23	0.01	Neural Network (Specific Model)	11	0.941	12273	540.5424528301887	365046	0.47	212	33	21532	None
1684	17.46	7.68	Neural Network (Specific Model)	11	0.899	17191	324.1585365853659	797658	0.39	738	52	34586	None
1690	28.46	9.05	Neural Network (Specific Model)	11	0.908	10324	312.20661157024796	498324	0.29	484	52	20009	None
1702	6.38	0.74	Neural Network (Specific Model)	11	0.917	4110	304.2962962962963	214410	0.47	216	52	7754	None
1730	7.8	0.23	Neural Network (Specific Model)	11	0.881	6622	284.1645569620253	228862	0.41	237	37	10156	None
1747	43.9	13.24	Gradient Boost (General Model)	11	0.908	20842	311.927241962775	607984	0.34	591	33	32233	None
1751	3.5	0.26	Neural Network (Specific Model)	11	0.845	6076	162.93837535014006	205039	0.48	357	36	11201	None
176	33.42	9.08	Neural Network (Specific Model)	11	0.869	2529	232.04910418049104	1205980	0.6	1507	461	6236	None
1777	52.91	14.42	Gradient Boost (General Model)	11	0.876	44137	266.2760834670947	1133374	0.28	1246	31	59191	None
1784	14.46	12.48	Neural Network (Specific Model)	11	0.918	27288	326.35348226018397	809695	0.38	761	32	43743	None
1800	7.69	2.11	Neural Network (Specific Model)	11	0.899	4984	342.8742857142857	200016	0.41	175	41	8006	None
1803	11.07	2.4	Neural Network (Specific Model)	11	0.903	21035	260.2423580786026	788490	0.54	916	38	53673	None
1809	9.62	2.78	Neural Network (Specific Model)	11	0.886	12178	281.3005272407733	540265	0.45	569	49	16883	None
1829	20.43	4.54	Neural Network (Specific Model)	11	0.902	9392	308.14864864864865	378520	0.36	370	41	21823	None
1867	12.1	0.0	Neural Network (Specific Model)	11	0.879	9142	320.0879120879121	297862	0.63	273	33	15733	None
1940	10.72	0.1	Neural Network (Specific Model)	11	0.902	4837	270.2735042735043	210018	0.59	234	46	7352	None
1965	9.5	2.06	Neural Network (Specific Model)	11	0.879	5939	288.80075187969925	261650	0.45	266	45	10663	None
197	23.72	14.48	Neural Network (Specific Model)	11	0.865	2600	231.19660014781965	1083463	0.59	1353	412	5201	None
1988	10.94	4.64	Neural Network (Specific Model)	11	0.939	8307	345.2758620689655	287434	0.36	261	36	15092	None
200	73.42	50.74	Gradient Boost (General Model)	11	0.902	6133	267.7254707631318	1792792	0.26	2018	303	15650	None
204	22.45	7.58	Neural Network (Specific Model)	11	0.895	4164	285.5024429967427	1173571	0.54	1228	289	11616	None
21	88.83	102.73	Gradient Boost (General Model)	11	0.894	9724	294.4180006040471	13063530	0.62	13244	1489	36337	Low confidence prediction - substantial (28%) disagreement between completeness prediction models
213	69.4	55.44	Gradient Boost (General Model)	11	0.906	24610	325.07432580574437	4900198	0.42	4561	246	53421	None
214	8.92	26.11	Neural Network (Specific Model)	11	0.848	7274	310.10860927152316	2480535	0.41	2265	336	15412	None
220	91.77	88.23	Gradient Boost (General Model)	11	0.887	32548	333.7407780979827	7822774	0.59	6940	275	59929	Low confidence prediction - substantial (26%) disagreement between completeness prediction models
225	20.31	16.88	Neural Network (Specific Model)	11	0.915	4800	300.0035949670461	1639497	0.48	1669	362	11801	None
227	36.04	19.98	Neural Network (Specific Model)	11	0.852	4340	262.41131756756755	1092357	0.49	1184	255	7454	None
235	21.36	8.83	Neural Network (Specific Model)	11	0.894	2509	240.6112115732369	891941	0.59	1106	350	4718	None
237	44.78	12.78	Gradient Boost (General Model)	11	0.905	9402	301.7768780926676	2219085	0.44	2223	250	27838	None
242	21.77	19.87	Neural Network (Specific Model)	11	0.915	12712	398.8445788738948	2806325	0.4	2149	235	26578	None
243	25.18	21.05	Neural Network (Specific Model)	11	0.865	4519	255.39733494851606	1460995	0.59	1651	334	11568	None
252	22.64	19.05	Neural Network (Specific Model)	11	0.906	4951	287.1757735352205	1440475	0.42	1519	300	10598	None
257	69.92	5.77	Gradient Boost (General Model)	11	0.882	9188	290.1615746180964	1677148	0.62	1702	208	25516	None
270	17.31	4.49	Neural Network (Specific Model)	11	0.905	5294	285.322440087146	1298554	0.36	1377	254	14448	None
274	25.02	17.14	Neural Network (Specific Model)	11	0.91	3327	255.88058151609553	811504	0.55	963	246	6297	None
280	64.09	43.42	Gradient Boost (General Model)	11	0.915	15622	325.4354503943545	2565855	0.54	2409	194	42303	None
282	11.49	16.41	Neural Network (Specific Model)	11	0.887	3716	312.0	790188	0.58	750	217	6043	None
285	19.31	21.14	Neural Network (Specific Model)	11	0.897	4174	274.47074468085106	689365	0.38	752	170	7792	None
294	34.71	13.56	Neural Network (Specific Model)	11	0.896	8318	359.5074626865672	1611511	0.47	1340	202	17877	None
295	34.24	15.21	Neural Network (Specific Model)	11	0.898	3925	265.535240040858	867317	0.62	979	217	13420	None
297	84.79	53.07	Gradient Boost (General Model)	11	0.901	31395	314.71713639168894	5085368	0.61	4861	175	59565	None
303	12.76	17.77	Neural Network (Specific Model)	11	0.908	2637	300.42722371967653	736042	0.45	742	273	4932	None
305	25.05	22.05	Neural Network (Specific Model)	11	0.829	6887	260.4434267241379	1743902	0.54	1856	270	12500	None
322	26.47	6.85	Neural Network (Specific Model)	11	0.886	4042	261.21305418719214	716227	0.46	812	183	8361	None
341	25.51	7.47	Neural Network (Specific Model)	11	0.867	3111	253.26002290950746	763739	0.58	873	244	7571	None
35	72.87	69.96	Gradient Boost (General Model)	11	0.888	8245	298.7193906127478	8987192	0.39	8927	1142	23164	None
357	20.19	7.62	Neural Network (Specific Model)	11	0.921	3301	300.5163727959698	775985	0.42	794	236	9646	None
367	14.76	14.49	Neural Network (Specific Model)	11	0.886	4341	326.3249669749009	835984	0.43	757	198	9206	None
386	7.93	5.57	Neural Network (Specific Model)	11	0.881	2515	275.4983498349835	567458	0.58	606	220	4010	None
392	12.1	2.02	Neural Network (Specific Model)	11	0.865	2336	221.92469879518072	509646	0.55	664	216	3730	None
394	23.02	4.32	Neural Network (Specific Model)	11	0.886	6674	277.9356846473029	1356937	0.34	1446	215	14529	None
40	85.83	81.65	Gradient Boost (General Model)	11	0.901	9457	318.72821712681326	11319088	0.44	10685	1242	24862	None
402	16.05	3.01	Neural Network (Specific Model)	11	0.921	2481	240.05686274509804	398172	0.53	510	160	3952	None
404	10.32	5.56	Neural Network (Specific Model)	11	0.906	2784	276.31703470031545	579180	0.5	634	210	4654	None
411	18.06	10.28	Neural Network (Specific Model)	11	0.906	4761	281.74180865006554	711237	0.62	763	149	15282	None
415	13.41	3.42	Neural Network (Specific Model)	11	0.927	9387	330.63589743589745	1037813	0.51	975	120	18951	None
416	9.76	3.39	Neural Network (Specific Model)	11	0.86	2493	250.5878489326765	531005	0.42	609	206	5222	None
417	20.34	6.22	Neural Network (Specific Model)	11	0.911	4331	296.9945175438597	890475	0.41	912	206	8123	None
422	42.95	10.15	Gradient Boost (General Model)	11	0.896	10628	294.30114068441065	1293533	0.54	1315	127	27249	None
43	1.75	90.21	Neural Network (Specific Model)	11	0.873	14098	318.6306744206232	12598409	0.61	11521	971	48195	None
432	11.1	2.57	Neural Network (Specific Model)	11	0.9	2279	245.80492091388402	465201	0.49	569	199	3485	None
435	89.4	58.37	Gradient Boost (General Model)	11	0.912	39751	299.52008970285925	5259323	0.29	5351	144	59291	None
437	23.5	18.05	Neural Network (Specific Model)	11	0.906	3703	291.20451527224435	725086	0.55	753	196	9320	None
443	89.72	51.88	Gradient Boost (General Model)	11	0.886	38873	313.00201027473753	4738372	0.53	4477	134	59312	None
457	45.67	12.84	Gradient Boost (General Model)	11	0.877	8046	292.83895131086143	1068500	0.58	1068	138	20746	None
458	11.53	13.63	Neural Network (Specific Model)	11	0.892	4400	337.9426934097421	792473	0.42	698	186	7392	None
459	15.72	4.31	Neural Network (Specific Model)	11	0.881	5352	249.9078947368421	966630	0.55	1140	184	10478	None
474	23.91	14.09	Neural Network (Specific Model)	11	0.904	4275	273.4093137254902	738814	0.62	816	177	8013	None
479	16.9	12.08	Neural Network (Specific Model)	11	0.891	5794	320.91135135135136	998141	0.44	925	177	14777	None
482	20.62	9.71	Neural Network (Specific Model)	11	0.865	7334	300.5618073316283	1221153	0.38	1173	176	13968	None
491	21.32	17.91	Neural Network (Specific Model)	11	0.905	5670	319.98793859649123	965952	0.46	912	173	12746	None
495	20.34	2.92	Neural Network (Specific Model)	11	0.902	4605	278.3520140105079	527490	0.43	571	112	9046	None
504	33.18	12.63	Neural Network (Specific Model)	11	0.878	5625	288.140243902439	967532	0.52	984	169	16011	None
507	38.74	4.68	Neural Network (Specific Model)	11	0.875	12219	321.45815722738797	1302179	0.58	1183	120	32159	None
512	14.81	3.78	Neural Network (Specific Model)	11	0.894	3164	277.9387387387387	516909	0.46	555	165	7552	None
517	23.09	3.15	Neural Network (Specific Model)	11	0.888	11406	314.97534246575344	1162428	0.39	1095	106	21814	None
521	25.04	14.44	Neural Network (Specific Model)	11	0.922	9505	291.50976138828634	872538	0.34	922	98	20083	None
529	13.1	4.43	Neural Network (Specific Model)	11	0.918	3448	306.82664233576645	548807	0.43	548	159	5795	None
530	34.6	9.55	Neural Network (Specific Model)	11	0.859	8311	285.82874617737	978041	0.56	981	126	20260	None
540	18.52	7.43	Neural Network (Specific Model)	11	0.891	8638	296.6265938069217	1094715	0.51	1098	133	16479	None
541	51.28	8.23	Neural Network (Specific Model)	11	0.897	13161	303.02772963604855	1167131	0.58	1154	98	29948	None
555	9.3	0.22	Neural Network (Specific Model)	11	0.862	3896	219.4521625163827	580568	0.4	763	153	7059	None
563	18.89	2.71	Neural Network (Specific Model)	11	0.933	6614	318.03691275167785	607868	0.43	596	92	17237	None
568	28.5	6.72	Neural Network (Specific Model)	11	0.918	2549	234.1689587426326	389056	0.27	509	149	4741	None
571	18.1	6.47	Neural Network (Specific Model)	11	0.873	4412	262.167638483965	616658	0.54	686	148	8093	None
577	43.57	11.02	Gradient Boost (General Model)	11	0.872	12218	319.25886143931257	1021169	0.62	931	88	32487	None
588	12.33	1.4	Neural Network (Specific Model)	11	0.899	3514	254.8382099827883	493224	0.44	581	144	6216	None
600	17.27	3.12	Neural Network (Specific Model)	11	0.885	4784	280.6134094151213	664837	0.4	701	142	18180	None
614	8.1	3.47	Neural Network (Specific Model)	11	0.885	2726	272.9093137254902	377043	0.56	408	139	4185	None
622	62.79	24.04	Neural Network (Specific Model)	11	0.905	27525	311.994952044422	2045036	0.37	1981	80	59603	None
624	11.35	8.27	Neural Network (Specific Model)	11	0.893	3530	267.42774566473986	465388	0.38	519	136	6929	None
632	14.23	7.58	Neural Network (Specific Model)	11	0.881	3474	251.5318352059925	456699	0.6	534	135	8336	None
636	12.16	10.09	Neural Network (Specific Model)	11	0.905	4822	325.5026929982047	600459	0.36	557	134	10422	None
638	19.43	5.06	Neural Network (Specific Model)	11	0.897	11645	407.2496453900709	959625	0.44	705	88	33924	None
641	6.91	0.95	Neural Network (Specific Model)	11	0.789	2238	225.96264367816093	298494	0.57	348	133	3044	None
642	8.81	0.75	Neural Network (Specific Model)	11	0.888	2381	236.95073891625617	324266	0.41	406	133	3680	None
646	14.57	3.62	Neural Network (Specific Model)	11	0.921	3786	289.525	489297	0.49	520	132	7755	None
660	15.08	12.69	Neural Network (Specific Model)	11	0.922	6613	295.117199391172	629377	0.43	657	97	16725	None
662	58.16	22.14	Gradient Boost (General Model)	11	0.899	30971	334.90997442455244	2181123	0.43	1955	73	57277	None
664	11.1	0.17	Neural Network (Specific Model)	11	0.925	2218	279.2655601659751	217898	0.45	241	96	2946	None
665	11.61	2.52	Neural Network (Specific Model)	11	0.927	3040	258.59183673469386	409092	0.42	490	129	5904	None
672	44.21	0.22	Neural Network (Specific Model)	11	0.865	17357	354.70227081581163	1459612	0.57	1189	89	50764	None
676	12.42	4.46	Neural Network (Specific Model)	11	0.912	4737	296.1364522417154	499439	0.49	513	109	9918	None
679	10.26	0.79	Neural Network (Specific Model)	11	0.875	3203	238.2694610778443	408142	0.4	501	127	7301	None
681	5.35	0.09	Neural Network (Specific Model)	11	0.925	3498	206.11238532110093	287354	0.55	436	82	7439	None
682	9.95	1.05	Neural Network (Specific Model)	11	0.933	4985	357.8645598194131	508176	0.43	443	102	9517	None
686	9.67	0.62	Neural Network (Specific Model)	11	0.91	3568	281.9851063829787	435249	0.49	470	126	6260	None
688	11.27	5.02	Neural Network (Specific Model)	11	0.927	6476	298.38284839203675	628072	0.36	653	102	14191	None
704	15.52	5.52	Neural Network (Specific Model)	11	0.915	7743	356.6991304347826	671008	0.59	575	92	12161	None
707	12.94	16.45	Neural Network (Specific Model)	11	0.874	14770	309.82073643410854	1096939	0.41	1032	76	43772	None
71	44.73	59.84	Neural Network (Specific Model)	11	0.921	10250	316.0750613246116	6286069	0.38	6115	678	28514	None
717	9.99	0.0	Neural Network (Specific Model)	11	0.91	6000	308.80227272727274	447323	0.47	440	77	10406	None
718	31.7	21.66	Neural Network (Specific Model)	11	0.917	31722	337.7129060579456	2512106	0.37	2278	83	58474	None
72	67.49	31.77	Gradient Boost (General Model)	11	0.914	2759	264.6423122065728	2953864	0.45	3408	1061	5581	None
730	36.14	15.77	Neural Network (Specific Model)	11	0.895	34081	286.95922746781116	2235468	0.44	2330	72	58940	None
738	13.48	2.96	Neural Network (Specific Model)	11	0.875	11420	296.1195335276968	1041734	0.42	1029	94	31614	None
743	13.22	11.32	Neural Network (Specific Model)	11	0.879	9575	324.4033149171271	600225	0.43	543	64	15801	None
751	8.14	1.71	Neural Network (Specific Model)	11	0.925	3102	288.02813299232736	364619	0.46	391	116	5439	None
752	16.04	6.6	Neural Network (Specific Model)	11	0.935	4867	288.20575221238937	416695	0.3	452	87	13018	None
753	11.27	7.9	Neural Network (Specific Model)	11	0.892	7523	295.54924681344147	855127	0.42	863	115	15878	None
76	55.12	31.7	Gradient Boost (General Model)	11	0.896	2682	232.85540166204987	2807280	0.42	3610	1035	5752	None
766	7.66	0.32	Neural Network (Specific Model)	11	0.899	2533	248.82697947214075	282551	0.4	341	113	3541	None
775	31.94	14.24	Neural Network (Specific Model)	11	0.916	33204	245.28534129056322	2143085	0.52	2681	72	57205	None
777	58.46	0.36	Neural Network (Specific Model)	11	0.908	31762	359.85299049748465	2123213	0.48	1789	85	55329	None
787	12.73	9.18	Neural Network (Specific Model)	11	0.912	3428	299.30343007915565	372797	0.42	379	111	5676	None
788	29.19	12.86	Neural Network (Specific Model)	11	0.876	9821	337.89598811292717	778242	0.61	673	86	17343	None
793	11.02	17.84	Neural Network (Specific Model)	11	0.902	5905	361.2915887850467	642244	0.48	535	109	14425	None
795	21.18	9.39	Neural Network (Specific Model)	11	0.875	6217	290.35660091047043	655400	0.6	659	109	16143	None
808	8.01	5.89	Neural Network (Specific Model)	11	0.831	5688	283.97058823529414	417877	0.39	408	82	8652	None
824	20.22	8.03	Neural Network (Specific Model)	11	0.899	5739	310.62521891418567	591262	0.43	571	105	12430	None
826	7.88	5.22	Neural Network (Specific Model)	11	0.892	4689	271.252427184466	374854	0.48	412	82	9002	None
833	7.92	3.85	Neural Network (Specific Model)	11	0.861	2965	265.86607142857144	310056	0.4	336	104	5928	None
836	15.5	6.97	Neural Network (Specific Model)	11	0.88	9915	321.8484848484849	578573	0.59	528	63	18595	None
841	7.1	1.3	Neural Network (Specific Model)	11	0.907	6757	239.32730263157896	478522	0.48	608	70	17353	None
846	9.35	0.25	Neural Network (Specific Model)	11	0.904	3711	261.8165137614679	378056	0.52	436	103	7507	None
856	58.9	38.79	Gradient Boost (General Model)	11	0.907	30262	295.22591522157995	2022708	0.26	2076	67	52447	None
859	6.4	0.25	Neural Network (Specific Model)	11	0.858	2227	198.0358208955224	231191	0.57	335	101	3335	None
881	12.19	5.31	Neural Network (Specific Model)	11	0.889	6363	332.2632794457275	484963	0.6	433	75	11764	None
888	7.02	1.36	Neural Network (Specific Model)	11	0.87	2313	220.65436241610738	226276	0.42	298	98	3015	None
891	19.93	7.15	Neural Network (Specific Model)	11	0.928	22538	309.4610449129239	1087157	0.45	1091	59	54562	None
898	5.88	0.06	Neural Network (Specific Model)	11	0.892	2431	222.59567901234567	241665	0.35	324	97	3925	None
901	10.75	2.02	Neural Network (Specific Model)	11	0.918	3620	273.2020997375328	339559	0.43	381	96	5886	None
906	7.81	4.6	Neural Network (Specific Model)	11	0.882	2528	245.33783783783784	246227	0.5	296	96	4518	None
