Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
4_contigs:S4_SemiBin_96	20.68	0.76	Neural Network (Specific Model)	11	0.883	3289	250.63877551020408	416556	0.41	490	121	7425	None
4_contigs:S4_SemiBin_99	99.99	3.1	Neural Network (Specific Model)	11	0.876	1716192	302.7633333333333	2172593	0.37	2100	25	1716192	None
7_contigs:S7_SemiBin_102	100.0	3.78	Neural Network (Specific Model)	11	0.838	2658362	291.48297872340424	2938094	0.34	2820	64	2658362	None
7_contigs:S7_SemiBin_105	99.98	0.19	Neural Network (Specific Model)	11	0.834	113746	292.175828313253	2788324	0.33	2656	46	364628	None
7_contigs:S7_SemiBin_132	16.09	0.0	Neural Network (Specific Model)	11	0.812	49553	290.9671641791045	359653	0.33	335	11	88576	None
7_contigs:S7_SemiBin_19	56.67	6.44	Neural Network (Specific Model)	11	0.826	9663	265.7527504342791	1665337	0.32	1727	216	33284	None
7_contigs:S7_SemiBin_32	100.0	21.83	Neural Network (Specific Model)	11	0.835	2814814	304.28383272966744	3316780	0.33	3037	33	2814814	None
7_contigs:S7_SemiBin_33	100.0	43.24	Neural Network (Specific Model)	11	0.834	2900374	303.08319467554077	4578206	0.33	4207	21	2900374	None
7_contigs:S7_SemiBin_34	43.41	11.72	Neural Network (Specific Model)	11	0.84	4456	264.7773232028054	1614926	0.33	1711	358	18020	None
7_contigs:S7_SemiBin_37	69.84	56.41	Neural Network (Specific Model)	11	0.884	1030932	315.47836714739674	4371225	0.51	4091	72	1882605	None
7_contigs:S7_SemiBin_38	52.19	19.6	Neural Network (Specific Model)	11	0.88	20289	297.3819277108434	1678718	0.53	1660	121	208857	None
7_contigs:S7_SemiBin_39	56.5	22.48	Neural Network (Specific Model)	11	0.872	82554	300.24731707317073	2111822	0.53	2050	96	396417	None
7_contigs:S7_SemiBin_41	99.98	0.69	Neural Network (Specific Model)	11	0.853	73213	279.0672461116194	2139470	0.4	2186	48	140445	None
7_contigs:S7_SemiBin_45	47.84	8.48	Neural Network (Specific Model)	11	0.895	34972	312.3546762589928	1452565	0.52	1390	100	171468	None
7_contigs:S7_SemiBin_50	23.62	1.77	Neural Network (Specific Model)	11	0.818	4239	245.3671607753706	788216	0.33	877	190	12483	None
7_contigs:S7_SemiBin_51	5.05	0.01	Neural Network (Specific Model)	11	0.839	3621	219.35371179039302	357771	0.54	458	96	9136	None
7_contigs:S7_SemiBin_56	99.78	1.85	Neural Network (Specific Model)	11	0.878	31357	286.2527075812274	1892166	0.39	1939	98	92597	None
7_contigs:S7_SemiBin_60	100.0	0.96	Neural Network (Specific Model)	11	0.875	2036326	304.5335320417288	2097161	0.39	2013	11	2036326	None
7_contigs:S7_SemiBin_7	41.05	0.11	Neural Network (Specific Model)	11	0.861	3746	247.55108055009822	876239	0.37	1018	230	8388	None
7_contigs:S7_SemiBin_73	99.55	1.34	Neural Network (Specific Model)	11	0.833	122996	259.64396284829724	1808552	0.39	1938	29	267751	None
7_contigs:S7_SemiBin_75	17.27	0.7	Neural Network (Specific Model)	11	0.834	4682	271.00748502994014	649923	0.33	668	135	21479	None
8_contigs:S8_SemiBin_0	73.9	2.22	Neural Network (Specific Model)	11	0.909	5803	279.68830548926013	1929956	0.68	2095	363	22195	None
8_contigs:S8_SemiBin_10	100.0	42.2	Neural Network (Specific Model)	11	0.873	3342881	305.58619246861923	5009408	0.54	4780	146	3342881	None
8_contigs:S8_SemiBin_101	100.0	0.21	Neural Network (Specific Model)	11	0.895	2790186	317.21796317173994	2824776	0.61	2661	4	2790186	None
8_contigs:S8_SemiBin_12	100.0	0.36	Neural Network (Specific Model)	11	0.847	2658353	304.26030719482617	2661065	0.34	2474	2	2658353	None
8_contigs:S8_SemiBin_14	96.31	56.4	Neural Network (Specific Model)	11	0.833	2814814	291.413021363174	5148659	0.33	4915	220	2814814	None
8_contigs:S8_SemiBin_18	100.0	34.86	Neural Network (Specific Model)	11	0.832	2799694	294.77664848785327	4279904	0.33	4034	104	2799694	None
8_contigs:S8_SemiBin_2	45.95	7.84	Neural Network (Specific Model)	11	0.851	17571	294.7391061452514	1857226	0.33	1790	179	154228	None
8_contigs:S8_SemiBin_25	93.78	0.3	Neural Network (Specific Model)	11	0.879	14300	306.53096234309623	2494972	0.67	2390	235	61365	None
8_contigs:S8_SemiBin_26	24.75	0.02	Neural Network (Specific Model)	11	0.88	3349	272.4078624078624	753832	0.6	814	219	6841	None
8_contigs:S8_SemiBin_27	55.13	28.32	Neural Network (Specific Model)	11	0.889	16361	285.0940481599273	2113057	0.53	2201	286	249564	None
8_contigs:S8_SemiBin_3	71.5	43.21	Neural Network (Specific Model)	11	0.833	40039	288.8390977443609	2762782	0.33	2660	164	147668	None
8_contigs:S8_SemiBin_30	77.63	2.14	Neural Network (Specific Model)	11	0.874	5789	264.37878082829224	1946633	0.33	2149	357	55973	None
8_contigs:S8_SemiBin_32	99.99	3.59	Neural Network (Specific Model)	11	0.88	2337106	323.6247723132969	2418592	0.52	2196	21	2337106	None
8_contigs:S8_SemiBin_33	99.99	6.86	Neural Network (Specific Model)	11	0.882	2335273	315.2725312634756	2482024	0.52	2319	37	2335273	None
8_contigs:S8_SemiBin_34	99.99	10.06	Neural Network (Specific Model)	11	0.882	2337572	317.7238014425117	2542796	0.52	2357	52	2337572	None
8_contigs:S8_SemiBin_36	99.98	7.31	Neural Network (Specific Model)	11	0.881	2337897	319.88014311270126	2431184	0.52	2236	19	2337897	None
8_contigs:S8_SemiBin_41	100.0	28.62	Neural Network (Specific Model)	11	0.9	2451789	314.1648316062176	3229293	0.59	3088	220	2451789	None
8_contigs:S8_SemiBin_44	28.53	0.04	Neural Network (Specific Model)	11	0.894	3473	264.289500509684	868622	0.64	981	247	8092	None
8_contigs:S8_SemiBin_47	59.54	8.43	Neural Network (Specific Model)	11	0.879	613471	303.3240740740741	1562254	0.53	1512	41	740447	None
8_contigs:S8_SemiBin_5	99.98	2.32	Neural Network (Specific Model)	11	0.82	2154327	292.4348882410107	2196396	0.52	2058	9	2154327	None
8_contigs:S8_SemiBin_58	99.99	0.53	Neural Network (Specific Model)	11	0.875	3065302	319.02462734931953	3368873	0.54	3086	8	3065302	None
8_contigs:S8_SemiBin_6	94.06	18.34	Neural Network (Specific Model)	11	0.822	15358	274.02527075812276	2487436	0.52	2493	233	56343	None
8_contigs:S8_SemiBin_7	76.09	0.61	Neural Network (Specific Model)	11	0.826	15388	274.58672875436554	1711366	0.52	1718	144	44756	None
8_contigs:S8_SemiBin_73	99.95	0.1	Neural Network (Specific Model)	11	0.898	2598684	323.51161825726143	2598684	0.59	2410	1	2598684	None
8_contigs:S8_SemiBin_8	99.99	0.99	Neural Network (Specific Model)	11	0.82	2173406	293.77266046055854	2188962	0.52	2041	6	2173406	None
8_contigs:S8_SemiBin_92	99.99	0.01	Neural Network (Specific Model)	11	0.884	2446800	339.787023977433	2446800	0.57	2127	1	2446800	None
9_contigs:S9_SemiBin_12	95.85	4.73	Neural Network (Specific Model)	11	0.87	13949	294.49528479818935	5376417	0.36	5302	527	54116	None
9_contigs:S9_SemiBin_15	66.47	52.51	Neural Network (Specific Model)	11	0.886	85256	315.2030381622823	2876044	0.51	2699	81	746914	None
9_contigs:S9_SemiBin_21	99.88	0.53	Neural Network (Specific Model)	11	0.832	2033818	312.5144849785408	2097999	0.48	1864	7	2033818	None
9_contigs:S9_SemiBin_23	37.37	5.33	Neural Network (Specific Model)	11	0.833	3748	240.693536121673	1136752	0.33	1315	293	24653	None
9_contigs:S9_SemiBin_25	93.06	2.31	Neural Network (Specific Model)	11	0.87	14785	289.09246753246754	1916539	0.42	1925	184	52931	None
9_contigs:S9_SemiBin_26	30.41	0.09	Neural Network (Specific Model)	11	0.85	3402	278.13890808569454	1419668	0.52	1447	407	13405	None
9_contigs:S9_SemiBin_28	27.97	0.0	Neural Network (Specific Model)	11	0.901	3567	274.4490797546012	743602	0.61	815	208	7908	None
9_contigs:S9_SemiBin_31	100.0	0.37	Neural Network (Specific Model)	11	0.854	129508	280.39232902033274	2127354	0.4	2164	24	239799	None
9_contigs:S9_SemiBin_42	8.65	0.02	Neural Network (Specific Model)	11	0.872	4284	291.4698795180723	332312	0.34	332	80	16167	None
9_contigs:S9_SemiBin_54	7.44	0.0	Neural Network (Specific Model)	11	0.892	2916	257.14156626506025	286628	0.34	332	94	6090	None
9_contigs:S9_SemiBin_57	7.73	0.24	Neural Network (Specific Model)	11	0.788	5775	209.7163814180929	326160	0.3	409	61	19855	None
9_contigs:S9_SemiBin_6	83.8	47.02	Neural Network (Specific Model)	11	0.837	19598	282.52976030164285	3755817	0.33	3713	382	710360	None
9_contigs:S9_SemiBin_7	69.1	26.35	Neural Network (Specific Model)	11	0.832	10191	276.47050201539025	2717791	0.33	2729	328	110189	None
9_contigs:S9_SemiBin_72	99.99	0.4	Neural Network (Specific Model)	11	0.876	3350617	319.36941636778613	3350617	0.54	3067	1	3350617	None
10_contigs:S10_SemiBin_10	100.0	12.82	Neural Network (Specific Model)	11	0.834	2799774	302.61033868092693	3049391	0.33	2805	43	2799774	None
10_contigs:S10_SemiBin_12	99.86	27.21	Neural Network (Specific Model)	11	0.823	2173388	289.0427283418267	2682824	0.52	2551	58	2173388	None
10_contigs:S10_SemiBin_17	57.22	1.79	Neural Network (Specific Model)	11	0.893	4356	265.20788302606485	1396483	0.53	1573	328	14878	None
10_contigs:S10_SemiBin_18	78.03	20.44	Gradient Boost (General Model)	11	0.873	14994	285.79648842777334	2457166	0.51	2506	216	43410	Low confidence prediction - substantial (27%) disagreement between completeness prediction models
10_contigs:S10_SemiBin_26	73.98	1.43	Neural Network (Specific Model)	11	0.908	5906	285.0975487743872	1878863	0.59	1999	351	21214	None
10_contigs:S10_SemiBin_28	82.69	0.46	Neural Network (Specific Model)	11	0.896	6138	259.8364735158194	2441059	0.61	2813	448	15868	None
10_contigs:S10_SemiBin_29	32.82	7.86	Neural Network (Specific Model)	11	0.892	5931	281.6794504865484	1652917	0.51	1747	303	16809	None
10_contigs:S10_SemiBin_3	100.0	9.71	Neural Network (Specific Model)	11	0.834	3052048	285.41689965827896	3301288	0.33	3219	40	3052048	None
10_contigs:S10_SemiBin_38	36.67	0.89	Neural Network (Specific Model)	11	0.817	4216	246.74	814346	0.52	900	192	12554	None
10_contigs:S10_SemiBin_39	100.0	43.92	Neural Network (Specific Model)	11	0.879	2403423	311.87114285714284	3716379	0.52	3500	94	2403423	None
10_contigs:S10_SemiBin_41	18.65	0.31	Neural Network (Specific Model)	11	0.858	25778	249.60117302052785	1186354	0.5	1364	70	56323	None
10_contigs:S10_SemiBin_42	99.32	102.52	Neural Network (Specific Model)	11	0.82	1390680	290.3832442067736	4761172	0.51	4488	69	2223488	None
10_contigs:S10_SemiBin_43	37.87	4.04	Neural Network (Specific Model)	11	0.84	3752	248.92665289256198	859904	0.53	968	230	11946	None
10_contigs:S10_SemiBin_45	8.59	0.05	Neural Network (Specific Model)	11	0.779	4387	210.86797752808988	288625	0.28	356	64	11700	None
10_contigs:S10_SemiBin_51	99.98	3.16	Neural Network (Specific Model)	11	0.875	2503698	316.6164889253486	2641511	0.53	2438	30	2503698	None
10_contigs:S10_SemiBin_60	100.0	5.25	Neural Network (Specific Model)	11	0.892	2758636	317.0663320186447	2967785	0.6	2789	35	2758636	None
10_contigs:S10_SemiBin_9	67.26	33.87	Neural Network (Specific Model)	11	0.846	4460	258.87210839391935	2774846	0.33	3026	626	18251	None
11_contigs:S11_SemiBin_106	6.97	0.72	Neural Network (Specific Model)	11	0.939	15216	817.4098360655738	318682	0.35	122	27	35028	None
11_contigs:S11_SemiBin_13	59.4	1.86	Neural Network (Specific Model)	11	0.879	16978	278.58208020050125	1512612	0.55	1596	134	52444	None
11_contigs:S11_SemiBin_14	94.99	56.99	Neural Network (Specific Model)	11	0.837	2900367	292.9401993355482	5362944	0.33	5117	174	2900367	None
11_contigs:S11_SemiBin_15	81.9	31.22	Gradient Boost (General Model)	11	0.827	13118	271.02227342549924	2557376	0.32	2604	257	48041	Low confidence prediction - substantial (29%) disagreement between completeness prediction models
11_contigs:S11_SemiBin_16	99.78	45.67	Neural Network (Specific Model)	11	0.833	2860364	298.90426587301585	4335210	0.33	4032	66	2860364	None
11_contigs:S11_SemiBin_18	89.37	62.55	Gradient Boost (General Model)	11	0.845	28873	302.63154533844187	3361927	0.33	3132	137	448264	None
11_contigs:S11_SemiBin_19	62.5	34.0	Neural Network (Specific Model)	11	0.813	22246	287.79828486204326	2843162	0.33	2682	158	59808	None
11_contigs:S11_SemiBin_2	100.0	30.33	Neural Network (Specific Model)	11	0.835	2814811	304.33708864512306	3684429	0.33	3373	40	2814811	None
11_contigs:S11_SemiBin_21	99.79	22.21	Neural Network (Specific Model)	11	0.83	1014864	305.3828382838284	3339265	0.33	3030	29	1263040	None
11_contigs:S11_SemiBin_25	100.0	3.11	Neural Network (Specific Model)	11	0.888	2322687	324.4378228049265	2752576	0.65	2517	44	2322687	None
11_contigs:S11_SemiBin_28	100.0	47.83	Neural Network (Specific Model)	11	0.873	2193301	304.5933899332929	3444980	0.46	3298	2	2193301	None
11_contigs:S11_SemiBin_29	100.0	0.08	Neural Network (Specific Model)	11	0.878	2363162	295.38022165387895	2363162	0.45	2346	1	2363162	None
11_contigs:S11_SemiBin_30	100.0	0.23	Neural Network (Specific Model)	11	0.858	1941547	317.8240318906606	1949883	0.41	1756	2	1941547	None
11_contigs:S11_SemiBin_31	42.48	1.83	Neural Network (Specific Model)	11	0.868	678255	302.0997830802603	961182	0.46	922	9	678255	None
11_contigs:S11_SemiBin_33	100.0	0.03	Neural Network (Specific Model)	11	0.877	2307542	296.6745384285101	2357840	0.45	2329	2	2307542	None
11_contigs:S11_SemiBin_37	76.94	38.09	Neural Network (Specific Model)	11	0.886	288305	312.86943793911007	3611462	0.53	3416	74	862676	None
11_contigs:S11_SemiBin_42	92.03	0.88	Neural Network (Specific Model)	11	0.899	19236	308.78423749779114	5825130	0.67	5659	455	72090	None
11_contigs:S11_SemiBin_43	45.78	25.06	Neural Network (Specific Model)	11	0.889	15102	296.84386852085964	1581921	0.51	1582	167	58902	None
11_contigs:S11_SemiBin_46	99.96	0.04	Neural Network (Specific Model)	11	0.908	18285	300.7494311717861	3484967	0.72	3516	268	62782	None
11_contigs:S11_SemiBin_51	97.3	2.26	Neural Network (Specific Model)	11	0.882	19328	308.1773204903678	2389105	0.53	2284	187	57657	None
11_contigs:S11_SemiBin_52	96.89	2.04	Neural Network (Specific Model)	11	0.896	18201	309.810511513447	5887130	0.71	5689	472	68929	None
11_contigs:S11_SemiBin_54	96.85	1.8	Neural Network (Specific Model)	11	0.826	18820	282.5732217573222	2449616	0.32	2390	181	43143	None
11_contigs:S11_SemiBin_58	7.7	0.11	Neural Network (Specific Model)	11	0.89	15429	276.6336996336996	507836	0.63	546	42	32995	None
11_contigs:S11_SemiBin_59	97.46	2.47	Neural Network (Specific Model)	11	0.926	18070	300.31536304144595	3115389	0.72	3209	247	66249	None
11_contigs:S11_SemiBin_62	49.99	29.06	Neural Network (Specific Model)	11	0.842	17935	291.16334505666276	2649604	0.33	2559	205	48398	None
11_contigs:S11_SemiBin_66	99.99	21.33	Neural Network (Specific Model)	11	0.884	2403449	317.6149490373726	2851156	0.52	2649	41	2403449	None
11_contigs:S11_SemiBin_68	13.95	0.94	Neural Network (Specific Model)	11	0.901	16200	231.15621301775147	647786	0.34	845	61	43529	None
11_contigs:S11_SemiBin_72	6.48	0.0	Neural Network (Specific Model)	11	0.818	7329	229.2458193979933	501005	0.66	598	89	16728	None
11_contigs:S11_SemiBin_74	100.0	36.64	Neural Network (Specific Model)	11	0.884	2364363	313.9983277591973	3180792	0.52	2990	87	2364363	None
11_contigs:S11_SemiBin_78	99.96	1.65	Neural Network (Specific Model)	11	0.898	1283809	322.8734279918864	2653354	0.59	2465	20	1314885	None
11_contigs:S11_SemiBin_87	5.59	0.04	Neural Network (Specific Model)	11	0.748	8915	208.54131054131054	293117	0.29	351	45	17643	None
11_contigs:S11_SemiBin_92	6.7	0.02	Neural Network (Specific Model)	11	0.858	6127	253.8290258449304	445431	0.7	503	85	18734	None
11_contigs:S11_SemiBin_93	99.99	1.2	Neural Network (Specific Model)	11	0.832	1937578	291.71555713777144	2950208	0.33	2809	23	1937578	None
11_contigs:S11_SemiBin_97	41.02	8.39	Neural Network (Specific Model)	11	0.828	14920	264.9785202863962	1205623	0.33	1257	126	52662	None
12_contigs:S12_SemiBin_1	100.0	46.44	Neural Network (Specific Model)	11	0.838	2900344	297.60896570348365	3939535	0.33	3703	124	2900344	None
12_contigs:S12_SemiBin_11	43.05	0.18	Neural Network (Specific Model)	11	0.85	3721	270.48571428571427	2434400	0.41	2555	658	10890	None
12_contigs:S12_SemiBin_12	85.49	1.42	Neural Network (Specific Model)	11	0.88	7636	291.98274336283185	2245308	0.67	2260	342	29052	None
12_contigs:S12_SemiBin_14	46.64	12.42	Neural Network (Specific Model)	11	0.826	7221	256.17045454545456	1634151	0.32	1760	281	47668	None
12_contigs:S12_SemiBin_41	6.49	0.11	Neural Network (Specific Model)	11	0.808	6966	209.20597014925374	259764	0.31	335	49	15260	None
12_contigs:S12_SemiBin_52	99.99	0.34	Neural Network (Specific Model)	11	0.873	3333639	312.60610932475885	3333639	0.54	3110	1	3333639	None
12_contigs:S12_SemiBin_70	100.0	1.33	Neural Network (Specific Model)	11	0.847	2658325	302.1886642885454	2695942	0.34	2523	13	2658325	None
12_contigs:S12_SemiBin_8	52.14	12.46	Neural Network (Specific Model)	11	0.891	5143	273.05548387096775	1421230	0.53	1550	287	20145	None
23_contigs:S23_SemiBin_15	100.0	24.74	Neural Network (Specific Model)	11	0.833	2814815	290.5162309681126	3638475	0.33	3481	132	2814815	None
23_contigs:S23_SemiBin_20	86.89	32.91	Gradient Boost (General Model)	11	0.841	23995	282.87705352411234	1902195	0.33	1887	188	398604	Low confidence prediction - substantial (25%) disagreement between completeness prediction models
23_contigs:S23_SemiBin_21	45.98	13.06	Neural Network (Specific Model)	11	0.83	7847	261.4609756097561	1933783	0.33	2050	345	57338	None
23_contigs:S23_SemiBin_22	6.63	0.02	Neural Network (Specific Model)	11	0.887	7656	207.0949720670391	250045	0.34	358	44	20732	None
23_contigs:S23_SemiBin_23	20.89	0.44	Neural Network (Specific Model)	11	0.867	2996	227.36906584992343	1024349	0.49	1306	303	30889	None
23_contigs:S23_SemiBin_24	50.21	0.04	Neural Network (Specific Model)	11	0.864	3265	230.28804347826087	880758	0.38	1104	269	10376	None
23_contigs:S23_SemiBin_28	43.77	0.8	Neural Network (Specific Model)	11	0.831	3185	239.4945770065076	1193951	0.32	1383	363	14752	None
23_contigs:S23_SemiBin_31	65.28	6.09	Neural Network (Specific Model)	11	0.877	2702040	301.24550506701536	3147493	0.52	3059	161	2702040	None
23_contigs:S23_SemiBin_34	45.57	9.26	Neural Network (Specific Model)	11	0.821	8766	254.3523399677246	1724741	0.32	1859	290	50354	None
23_contigs:S23_SemiBin_39	100.0	1.05	Neural Network (Specific Model)	11	0.884	5452368	312.56247647722995	5626431	0.55	5314	2	5452368	None
23_contigs:S23_SemiBin_6	91.78	0.18	Neural Network (Specific Model)	11	0.874	10608	277.6375	1825363	0.39	1920	230	29280	None
23_contigs:S23_SemiBin_8	95.67	1.19	Neural Network (Specific Model)	11	0.859	19439	279.1243644896363	2488402	0.33	2557	205	67752	None
26_contigs:S26_SemiBin_0	42.94	9.27	Neural Network (Specific Model)	11	0.868	5856	255.1789413118527	3058947	0.5	3476	555	74803	None
26_contigs:S26_SemiBin_113	99.99	1.99	Neural Network (Specific Model)	11	0.895	1414646	323.67738141905136	2760999	0.6	2551	6	1414646	None
26_contigs:S26_SemiBin_12	62.71	7.22	Neural Network (Specific Model)	11	0.837	281207	294.8265107212476	2165140	0.33	2052	116	605185	None
26_contigs:S26_SemiBin_135	99.99	0.81	Neural Network (Specific Model)	11	0.89	3432994	321.18614854277655	3447438	0.67	3191	3	3432994	None
26_contigs:S26_SemiBin_21	35.71	0.02	Neural Network (Specific Model)	11	0.832	3524	241.3095512082854	754895	0.32	869	212	9223	None
26_contigs:S26_SemiBin_22	8.85	0.05	Neural Network (Specific Model)	11	0.831	4254	221.72379367720467	479393	0.42	601	109	14432	None
26_contigs:S26_SemiBin_28	85.83	64.52	Neural Network (Specific Model)	11	0.883	2403442	315.77939672801637	4190527	0.52	3912	81	2403442	None
26_contigs:S26_SemiBin_29	45.68	9.73	Neural Network (Specific Model)	11	0.89	46316	310.43488194973344	1370865	0.53	1313	51	139574	None
26_contigs:S26_SemiBin_30	10.81	0.01	Neural Network (Specific Model)	11	0.895	3106	265.5843621399177	432054	0.59	486	136	6091	None
26_contigs:S26_SemiBin_31	99.99	5.07	Neural Network (Specific Model)	11	0.871	86269	309.73702726473175	4846034	0.52	4548	113	209369	None
26_contigs:S26_SemiBin_32	83.17	0.93	Neural Network (Specific Model)	11	0.91	7516	307.5004608294931	2196673	0.67	2170	337	30879	None
26_contigs:S26_SemiBin_40	10.98	0.27	Neural Network (Specific Model)	11	0.919	4131	281.3180327868852	558820	0.53	610	137	11557	None
26_contigs:S26_SemiBin_44	88.78	1.16	Neural Network (Specific Model)	11	0.861	9612	271.2549019607843	2261671	0.33	2397	280	39613	None
26_contigs:S26_SemiBin_45	100.0	8.25	Neural Network (Specific Model)	11	0.82	2173399	293.1962659380692	2350608	0.52	2196	15	2173399	None
26_contigs:S26_SemiBin_46	21.07	1.05	Neural Network (Specific Model)	11	0.821	13631	243.98181818181817	538076	0.48	605	67	48805	None
26_contigs:S26_SemiBin_48	39.17	6.79	Neural Network (Specific Model)	11	0.825	9641	285.4267734553776	906439	0.54	874	144	35680	None
26_contigs:S26_SemiBin_50	100.0	3.6	Neural Network (Specific Model)	11	0.881	5584356	312.2670963122091	5925877	0.53	5586	14	5584356	None
26_contigs:S26_SemiBin_60	100.0	0.37	Neural Network (Specific Model)	11	0.897	152429	322.6753048780488	2828205	0.67	2624	26	354294	None
26_contigs:S26_SemiBin_64	100.0	0.36	Neural Network (Specific Model)	11	0.877	2904122	312.46772017729813	5538586	0.58	5189	22	2904122	None
26_contigs:S26_SemiBin_67	9.45	0.11	Neural Network (Specific Model)	11	0.871	4293	229.55724137931034	570456	0.49	725	135	11417	None
26_contigs:S26_SemiBin_70	100.0	7.24	Neural Network (Specific Model)	11	0.818	2180565	286.0161797752809	2330439	0.52	2225	45	2180565	None
27_contigs:S27_SemiBin_1	47.68	0.72	Neural Network (Specific Model)	11	0.893	4439	269.91777408637876	1090028	0.43	1204	253	13792	None
27_contigs:S27_SemiBin_104	59.63	0.66	Neural Network (Specific Model)	11	0.861	4754	258.06997742663657	1191986	0.37	1329	261	16807	None
27_contigs:S27_SemiBin_105	64.55	9.03	Neural Network (Specific Model)	11	0.899	4521	264.04719207173196	1860835	0.53	2119	415	39575	None
27_contigs:S27_SemiBin_106	51.62	1.11	Neural Network (Specific Model)	11	0.837	4126	255.93433962264152	1213232	0.36	1325	298	11850	None
27_contigs:S27_SemiBin_114	100.0	3.33	Neural Network (Specific Model)	11	0.804	6186826	305.1447581370257	6326615	0.31	5561	4	6186826	None
27_contigs:S27_SemiBin_115	100.0	0.9	Neural Network (Specific Model)	11	0.853	3509787	290.6753914465997	4369254	0.42	4279	13	3509787	None
27_contigs:S27_SemiBin_116	99.91	0.25	Neural Network (Specific Model)	11	0.882	638129	304.16713615023474	4401067	0.69	4260	13	1927209	None
27_contigs:S27_SemiBin_117	100.0	6.47	Neural Network (Specific Model)	11	0.873	3881837	299.46552763819096	5106464	0.64	4975	6	3881837	None
27_contigs:S27_SemiBin_120	18.1	0.76	Neural Network (Specific Model)	11	0.848	19717	291.83371298405467	452240	0.33	439	45	71607	None
27_contigs:S27_SemiBin_121	67.86	74.72	Neural Network (Specific Model)	11	0.85	4679	261.76740847092606	3856891	0.33	4179	840	16226	None
27_contigs:S27_SemiBin_125	7.3	0.73	Neural Network (Specific Model)	11	0.285	4001	108.12587412587412	479945	0.46	429	120	8947	None
27_contigs:S27_SemiBin_133	60.28	3.54	Neural Network (Specific Model)	11	0.881	4447	260.3932905067809	1239674	0.4	1401	280	13716	None
27_contigs:S27_SemiBin_136	55.32	1.96	Neural Network (Specific Model)	11	0.897	4556	263.94144838212634	1142876	0.41	1298	258	14592	None
27_contigs:S27_SemiBin_14	35.18	26.79	Neural Network (Specific Model)	11	0.898	4478	280.8673469387755	2016820	0.54	2156	450	16508	None
27_contigs:S27_SemiBin_145	21.69	5.16	Neural Network (Specific Model)	11	0.841	4091	233.21353383458646	1103448	0.33	1330	266	11571	None
27_contigs:S27_SemiBin_16	53.13	8.29	Neural Network (Specific Model)	11	0.88	3431	256.15003138731953	1387585	0.53	1593	396	10205	None
27_contigs:S27_SemiBin_161	56.7	1.2	Neural Network (Specific Model)	11	0.862	4322	246.52437223042836	1159902	0.4	1354	268	12225	None
27_contigs:S27_SemiBin_162	33.75	1.63	Neural Network (Specific Model)	11	0.834	4841	249.34100246507805	1089398	0.32	1217	230	26173	None
27_contigs:S27_SemiBin_168	100.0	14.1	Neural Network (Specific Model)	11	0.878	3433005	317.1826608505998	3967456	0.65	3668	106	3433005	None
27_contigs:S27_SemiBin_170	15.16	0.41	Neural Network (Specific Model)	11	0.875	3399	243.5036496350365	684562	0.67	822	197	7722	None
27_contigs:S27_SemiBin_183	11.47	0.01	Neural Network (Specific Model)	11	0.868	4098	262.62700964630227	281613	0.52	311	66	12481	None
27_contigs:S27_SemiBin_188	5.92	0.02	Neural Network (Specific Model)	11	0.5	4086	104.17622950819673	302042	0.48	488	79	7493	None
27_contigs:S27_SemiBin_197	99.16	1.1	Neural Network (Specific Model)	11	0.896	49699	302.5958121827411	1592546	0.35	1576	51	137657	None
27_contigs:S27_SemiBin_2	71.24	3.31	Neural Network (Specific Model)	11	0.904	4503	307.684227229451	3211623	0.42	3151	730	16293	None
27_contigs:S27_SemiBin_23	44.98	7.34	Neural Network (Specific Model)	11	0.866	6574	269.63753846153844	1515483	0.39	1625	238	17305	None
27_contigs:S27_SemiBin_234	8.38	0.03	Neural Network (Specific Model)	11	0.822	3446	229.94609164420484	310195	0.31	371	87	6802	None
27_contigs:S27_SemiBin_25	61.73	2.55	Neural Network (Specific Model)	11	0.891	4674	261.21398659966496	2097297	0.7	2388	468	13658	None
27_contigs:S27_SemiBin_265	99.99	0.06	Neural Network (Specific Model)	11	0.83	574222	302.67016622922137	2498820	0.32	2286	8	744607	None
27_contigs:S27_SemiBin_27	61.77	0.38	Neural Network (Specific Model)	11	0.836	4385	238.40012602394455	1354559	0.53	1587	311	12877	None
27_contigs:S27_SemiBin_29	27.94	2.78	Neural Network (Specific Model)	11	0.848	5322	281.581146744412	1023302	0.33	1029	188	100867	None
27_contigs:S27_SemiBin_292	99.95	5.99	Neural Network (Specific Model)	11	0.88	2368128	316.3522825150732	2499682	0.52	2322	15	2368128	None
27_contigs:S27_SemiBin_3	34.84	3.3	Neural Network (Specific Model)	11	0.794	4866	229.8762781186094	847573	0.33	978	172	51324	None
27_contigs:S27_SemiBin_30	7.51	0.03	Neural Network (Specific Model)	11	0.829	4119	200.49576271186442	341327	0.34	472	79	14060	None
27_contigs:S27_SemiBin_31	51.15	0.44	Neural Network (Specific Model)	11	0.888	4789	252.0364077669903	1050586	0.39	1236	234	13677	None
27_contigs:S27_SemiBin_35	57.94	22.1	Neural Network (Specific Model)	11	0.885	3569	250.7794048181389	1795359	0.35	2117	489	13938	None
