Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
90	22.45	3.84	Neural Network (Specific Model)	11	0.884	275	78.07129798903108	864096	0.32	3282	3151	489	None
909	21.94	5.02	Neural Network (Specific Model)	11	0.932	3186	261.80155642023345	215971	0.29	257	72	9138	None
92	32.92	6.46	Neural Network (Specific Model)	11	0.815	480	109.61915492957746	1426216	0.39	3550	3066	2946	None
95	17.76	3.48	Neural Network (Specific Model)	11	0.931	238	76.86481046628649	734904	0.42	2981	3016	938	None
959	24.03	4.66	Neural Network (Specific Model)	11	0.927	2498	251.43018867924528	215097	0.28	265	88	13709	None
966	63.39	0.02	Neural Network (Specific Model)	11	0.881	27909	319.11175616835993	1494661	0.34	1378	78	56610	None
97	32.39	8.4	Neural Network (Specific Model)	11	0.9	302	88.36610058785108	897453	0.31	3062	2949	1178	None
972	8.01	0.4	Neural Network (Specific Model)	11	0.897	2574	231.9526627218935	261216	0.56	338	105	6556	None
979	5.22	0.04	Neural Network (Specific Model)	11	0.9	3558	268.8201058201058	337570	0.48	378	103	13373	None
98	24.43	4.06	Neural Network (Specific Model)	11	0.912	294	93.07031936712569	1039780	0.51	3413	2928	6022	None
99	17.42	2.49	Neural Network (Specific Model)	11	0.867	288	80.33555703802536	828803	0.42	2998	2878	1489	None
1	100.0	108.59	Gradient Boost (General Model)	11	0.901	546	121.75973202218776	97360549	0.45	241214	188379	2420	None
100	14.02	2.65	Neural Network (Specific Model)	11	0.899	516	119.86432687270822	760581	0.5	1909	1535	1218	None
1042	6.74	0.74	Neural Network (Specific Model)	11	0.892	7021	307.7088948787062	383380	0.36	371	65	15087	None
105	14.83	4.51	Neural Network (Specific Model)	11	0.967	240	77.7578646329838	503902	0.6	2098	2075	437	None
107	12.61	7.57	Neural Network (Specific Model)	11	0.679	269	66.38364779874213	694747	0.33	2385	2586	795	None
1092	21.98	0.48	Neural Network (Specific Model)	11	0.863	14401	328.9955849889625	517297	0.58	453	60	48298	None
11	41.96	14.72	Gradient Boost (General Model)	11	0.907	351	96.30270839314767	6626730	0.55	20898	18557	2298	Low confidence prediction - substantial (43%) disagreement between completeness prediction models
111	87.04	55.31	Neural Network (Specific Model)	11	0.914	6660	251.6374656537902	5096671	0.33	6187	1552	45903	None
112	13.54	3.82	Neural Network (Specific Model)	11	0.681	294	74.34499205087441	614130	0.31	1887	2061	1001	None
117	12.24	3.43	Neural Network (Specific Model)	4	0.764	358	82.67099322799098	570790	0.51	1772	1626	1151	None
118	13.48	6.74	Neural Network (Specific Model)	11	0.944	249	79.87731871838112	599424	0.51	2372	2356	1977	None
119	10.59	4.03	Neural Network (Specific Model)	11	0.873	269	79.66175195143104	628035	0.41	2306	2328	1982	None
120	10.29	3.42	Neural Network (Specific Model)	11	0.969	246	79.03713670613563	452716	0.61	1858	1801	422	None
121	24.02	6.71	Neural Network (Specific Model)	11	0.939	701	157.7630906768838	787456	0.54	1566	1242	3019	None
125	35.46	5.89	Neural Network (Specific Model)	11	0.896	1380	201.95009848982272	2053381	0.44	3046	1636	7804	None
126	16.23	6.24	Neural Network (Specific Model)	11	0.836	249	73.09235352532274	525573	0.4	2014	2086	474	None
127	40.5	5.11	Neural Network (Specific Model)	11	0.848	809	146.67357001972385	1573888	0.32	3042	2021	2785	None
130	48.42	15.36	Gradient Boost (General Model)	11	0.914	1167	188.00330500472143	1303168	0.26	2118	1147	2660	None
134	6.06	0.69	Neural Network (Specific Model)	11	0.942	281	85.1632183908046	352156	0.62	1305	1201	996	None
135	19.25	3.98	Neural Network (Specific Model)	11	0.946	352	104.40583292140386	667699	0.61	2023	1901	1372	None
1358	7.19	0.33	Neural Network (Specific Model)	11	0.929	5865	332.81786941580754	311880	0.51	291	64	26681	None
137	27.08	8.53	Neural Network (Specific Model)	11	0.872	586	128.05088932806325	888851	0.34	2024	1555	3291	None
139	79.07	44.98	Gradient Boost (General Model)	11	0.909	3193	261.0367583212735	2969153	0.39	3455	957	42628	None
140	23.86	3.3	Neural Network (Specific Model)	11	0.926	334	96.00061387354205	504203	0.32	1629	1513	1016	None
1430	10.52	3.32	Neural Network (Specific Model)	11	0.916	8844	275.86708860759495	427358	0.5	474	58	49148	None
146	93.57	112.9	Neural Network (Specific Model)	11	0.89	22292	317.60606962213626	14377984	0.43	13444	924	58187	None
148	14.92	3.91	Neural Network (Specific Model)	11	0.933	316	91.74413529732679	538683	0.6	1833	1670	1491	None
1512	8.73	4.18	Neural Network (Specific Model)	11	0.906	6672	312.2621359223301	212859	0.58	206	36	11049	None
153	34.4	6.46	Neural Network (Specific Model)	11	0.882	3108	262.626706231454	3003327	0.36	3370	1091	16085	None
154	15.06	2.86	Neural Network (Specific Model)	11	0.827	275	78.02337662337662	433573	0.4	1540	1580	608	None
155	26.85	3.17	Neural Network (Specific Model)	11	0.864	943	165.19372037914692	965259	0.52	1688	1071	4386	None
161	12.45	0.3	Neural Network (Specific Model)	11	0.892	710	140.49697428139183	622602	0.5	1322	897	1316	None
17	27.91	5.92	Gradient Boost (General Model)	11	0.835	283	78.46068583304468	3237525	0.26	11548	11479	789	Low confidence prediction - substantial (25%) disagreement between completeness prediction models
170	7.84	0.08	Neural Network (Specific Model)	11	0.954	248	76.96969696969697	214594	0.57	891	846	1553	None
174	82.53	37.45	Neural Network (Specific Model)	11	0.863	5714	268.2347719620447	3040046	0.55	3267	714	29922	None
177	52.9	19.61	Gradient Boost (General Model)	11	0.887	2377	286.5962162162162	1790430	0.43	1850	751	13087	None
18	57.78	24.34	Gradient Boost (General Model)	11	0.808	378	93.61529483169149	7407504	0.35	21419	19968	2606	Low confidence prediction - substantial (26%) disagreement between completeness prediction models
182	6.73	0.7	Neural Network (Specific Model)	11	0.882	280	82.14806017418844	350606	0.42	1263	1240	1272	None
183	7.29	0.61	Neural Network (Specific Model)	11	0.86	227	71.25196163905841	283638	0.34	1147	1241	357	None
185	34.21	4.46	Neural Network (Specific Model)	11	0.873	1702	206.21052631578948	1274981	0.54	1805	756	8951	None
188	23.39	0.86	Neural Network (Specific Model)	11	0.896	1417	213.5727848101266	901723	0.43	1264	652	5194	None
190	5.63	0.01	Neural Network (Specific Model)	11	0.788	238	71.99415774099319	279801	0.56	1027	1162	523	None
191	9.08	0.65	Neural Network (Specific Model)	11	0.87	268	78.30934018851757	313323	0.33	1167	1160	741	None
197	13.69	5.72	Neural Network (Specific Model)	11	0.802	488	107.07072987208427	529884	0.35	1329	1105	1498	None
198	36.03	6.52	Neural Network (Specific Model)	11	0.904	2178	257.22920110192837	1546621	0.42	1815	715	12264	None
2	100.0	76.74	Gradient Boost (General Model)	11	0.848	461	100.48772362328015	31861984	0.52	90051	71866	2491	None
205	4.93	0.02	Neural Network (Specific Model)	4	0.87	272	80.58333333333333	281742	0.42	1020	1036	1708	None
207	7.47	0.02	Neural Network (Specific Model)	11	0.909	260	80.3239024390244	270424	0.42	1025	1030	466	None
21	0.01	118.07	Neural Network (Specific Model)	11	0.891	6294	293.5500893988578	56819384	0.42	57607	10624	59546	None
211	8.91	0.71	Neural Network (Specific Model)	11	0.762	301	81.60042735042735	298730	0.42	936	1004	713	None
213	15.91	0.54	Neural Network (Specific Model)	11	0.874	1230	206.45113438045377	809745	0.42	1146	686	5086	None
214	23.7	4.41	Neural Network (Specific Model)	11	0.894	1975	226.65131226566683	1415392	0.42	1867	792	7114	None
219	12.23	0.05	Neural Network (Specific Model)	11	0.938	316	95.30471204188481	289785	0.48	955	920	1421	None
22	11.77	105.8	Neural Network (Specific Model)	11	0.911	6932	322.2273842879173	48784017	0.44	46041	9901	59053	None
223	5.63	0.03	Neural Network (Specific Model)	11	0.833	239	72.42590431738623	222500	0.38	857	915	397	None
226	9.04	0.01	Neural Network (Specific Model)	11	0.757	252	70.94423791821562	225405	0.33	807	902	530	None
228	16.11	1.18	Neural Network (Specific Model)	11	0.908	1074	170.29697525206234	611563	0.28	1091	580	2918	None
232	10.06	0.75	Neural Network (Specific Model)	11	0.864	322	93.60091743119266	282151	0.45	872	883	1272	None
235	5.15	0.03	Neural Network (Specific Model)	11	0.772	281	78.23114956736713	244424	0.31	809	862	574	None
236	5.73	0.02	Neural Network (Specific Model)	11	0.842	232	67.95985832349469	203578	0.31	847	862	415	None
241	31.36	1.94	Neural Network (Specific Model)	11	0.888	1245	174.12981744421907	577696	0.29	986	479	2785	None
242	11.2	0.18	Neural Network (Specific Model)	11	0.85	416	104.86609071274297	341117	0.36	926	843	1418	None
243	6.89	0.02	Neural Network (Specific Model)	11	0.866	244	75.69029850746269	209753	0.43	804	849	472	None
259	7.08	0.01	Neural Network (Specific Model)	11	0.833	293	83.26538987688099	217971	0.4	731	750	476	None
26	32.85	14.31	Gradient Boost (General Model)	11	0.904	307	90.36602806260119	4427331	0.44	14824	14366	2577	Low confidence prediction - substantial (32%) disagreement between completeness prediction models
265	27.75	1.56	Neural Network (Specific Model)	11	0.875	1563	189.6324689966178	575553	0.47	887	397	4084	None
267	18.36	1.54	Neural Network (Specific Model)	11	0.915	643	144.18342541436465	426673	0.59	905	711	2323	None
273	74.05	2.86	Neural Network (Specific Model)	11	0.888	10858	283.8964001099203	3483607	0.51	3639	468	48142	None
277	7.04	0.02	Neural Network (Specific Model)	11	0.938	344	109.39950062421973	279296	0.5	801	696	3072	None
28	82.31	71.11	Gradient Boost (General Model)	11	0.874	1139	161.66940063091482	7891408	0.55	14265	7781	3900	None
290	39.99	0.84	Neural Network (Specific Model)	11	0.885	2312	215.4840425531915	821619	0.4	1128	422	6782	None
295	15.51	1.85	Neural Network (Specific Model)	11	0.855	1507	181.59214218896165	678588	0.41	1069	482	7846	None
30	44.14	11.15	Neural Network (Specific Model)	11	0.901	300	85.11433030923813	2890971	0.59	10251	9599	1208	None
306	8.5	0.02	Neural Network (Specific Model)	11	0.805	977	140.03440860215053	482757	0.41	930	585	3867	None
311	6.06	0.04	Neural Network (Specific Model)	11	0.889	425	110.0909090909091	239967	0.55	649	571	1061	None
330	61.57	13.44	Gradient Boost (General Model)	11	0.897	7604	311.48676391139924	1925542	0.44	1851	315	48079	None
34	45.42	13.99	Neural Network (Specific Model)	11	0.934	533	135.34032846715328	2849870	0.51	6576	5573	1923	None
35	43.21	8.79	Neural Network (Specific Model)	11	0.779	244	73.08886093321135	2448793	0.41	8744	9868	512	None
366	13.11	0.79	Neural Network (Specific Model)	11	0.9	1553	214.92787524366472	366757	0.54	513	236	17329	None
37	31.29	3.65	Neural Network (Specific Model)	11	0.931	249	78.88588873812755	1865053	0.44	7370	7378	2475	None
376	12.1	0.31	Neural Network (Specific Model)	11	0.818	1157	165.11976911976913	418093	0.38	693	434	3521	None
38	44.09	14.77	Neural Network (Specific Model)	11	0.955	300	91.99968071519795	1803565	0.61	6264	5958	1020	None
382	67.24	33.7	Gradient Boost (General Model)	11	0.891	30325	309.4923239809423	3928383	0.4	3778	236	59433	None
395	9.98	0.35	Neural Network (Specific Model)	11	0.824	1060	159.0388489208633	400475	0.45	695	400	3447	None
4	100.0	57.25	Gradient Boost (General Model)	11	0.867	556	118.29069834942626	21063892	0.52	51679	39248	2963	None
40	33.11	6.83	Gradient Boost (General Model)	11	0.825	355	93.45998608211552	1944197	0.45	5748	5104	2527	None
416	8.22	0.22	Neural Network (Specific Model)	11	0.869	1213	197.1184210526316	257886	0.6	380	224	2943	None
435	20.41	2.16	Neural Network (Specific Model)	11	0.878	3677	252.63476263399693	1123643	0.47	1306	350	27078	None
437	11.57	0.34	Neural Network (Specific Model)	11	0.884	1327	189.18198529411765	347835	0.35	544	274	6305	None
44	95.04	86.66	Neural Network (Specific Model)	11	0.89	3078	255.54628808044959	11618947	0.49	13524	3905	20246	None
445	7.02	0.37	Neural Network (Specific Model)	11	0.839	788	137.76907216494845	238079	0.4	485	339	2146	None
446	15.28	4.65	Neural Network (Specific Model)	11	0.916	1699	268.66230366492147	335738	0.59	382	212	4520	None
479	22.39	4.88	Neural Network (Specific Model)	11	0.938	1259	234.014245014245	262191	0.31	351	209	2835	None
496	48.84	4.88	Gradient Boost (General Model)	11	0.904	7585	281.0754426481909	1209899	0.51	1299	217	28892	None
51	31.28	6.06	Neural Network (Specific Model)	11	0.916	471	116.8080851988698	1754816	0.6	4601	3900	1242	None
511	41.78	20.9	Neural Network (Specific Model)	11	0.904	21711	310.8925165077036	2803601	0.49	2726	169	51729	None
513	13.37	0.07	Neural Network (Specific Model)	11	0.882	1635	216.31136363636364	323098	0.45	440	210	5488	None
540	16.34	2.75	Neural Network (Specific Model)	11	0.859	3351	237.25698324022346	591724	0.47	716	181	8024	None
56	31.02	6.84	Neural Network (Specific Model)	11	0.939	256	79.04204521445172	1189353	0.55	4733	4556	3585	None
564	43.35	6.81	Neural Network (Specific Model)	11	0.91	8395	325.3747870528109	1258057	0.37	1174	167	36222	None
569	60.16	22.91	Gradient Boost (General Model)	11	0.915	14755	303.4106714628297	1654935	0.35	1668	146	52006	None
57	33.72	6.88	Neural Network (Specific Model)	11	0.887	501	111.76083317835224	2024357	0.51	5377	4556	3300	None
59	35.52	5.1	Neural Network (Specific Model)	11	0.802	338	84.85967042497832	1818736	0.3	5765	5432	1263	None
6	100.0	118.99	Gradient Boost (General Model)	11	0.897	1239	192.0326959662077	39730149	0.42	62026	34181	7466	None
60	52.91	15.42	Gradient Boost (General Model)	11	0.909	1257	205.27170418006432	3360988	0.45	4976	2908	3475	None
603	9.46	0.11	Neural Network (Specific Model)	11	0.816	1195	173.32218844984803	208932	0.27	329	184	2695	None
61	29.99	4.16	Neural Network (Specific Model)	11	0.87	321	87.51824548470329	1629083	0.38	5426	5101	1815	None
64	37.41	6.87	Neural Network (Specific Model)	11	0.87	1039	165.82482341069627	2822830	0.49	4955	3150	4273	None
66	34.77	4.84	Neural Network (Specific Model)	4	0.78	237	70.45470043838286	1106297	0.36	4106	4610	503	None
67	64.33	27.21	Gradient Boost (General Model)	11	0.88	1380	196.8720754716981	3546098	0.41	5300	2638	4796	None
691	17.17	0.55	Neural Network (Specific Model)	11	0.884	2510	246.30277185501066	391373	0.48	469	156	10315	None
718	82.1	0.1	Neural Network (Specific Model)	11	0.908	13120	285.97995853489977	1365258	0.31	1447	125	37632	None
72	18.49	7.03	Neural Network (Specific Model)	11	0.935	262	81.22666229937767	791869	0.46	3053	2991	2330	None
724	17.48	1.31	Neural Network (Specific Model)	11	0.877	8822	248.01255886970173	1075392	0.43	1274	129	56346	None
78	51.72	18.54	Gradient Boost (General Model)	11	0.906	1061	189.61031710585084	2806629	0.55	4478	2917	5498	None
783	8.72	1.78	Neural Network (Specific Model)	11	0.857	1836	214.85670731707316	246170	0.6	328	144	3470	None
80	22.31	5.8	Neural Network (Specific Model)	11	0.932	236	75.06334343156155	872597	0.56	3631	3620	813	None
87	82.49	36.48	Gradient Boost (General Model)	11	0.896	2692	256.26321727917474	5309924	0.46	6204	2072	15762	None
88	9.72	3.35	Neural Network (Specific Model)	11	0.9	239	74.84525547445256	510526	0.47	2055	2106	471	None
89	34.74	11.18	Neural Network (Specific Model)	11	0.893	632	136.99586072559046	1883664	0.57	4107	3149	3590	None
91	19.14	4.98	Neural Network (Specific Model)	11	0.912	261	79.19762722447706	830155	0.6	3203	3104	1571	None
93	43.83	17.46	Gradient Boost (General Model)	11	0.913	1025	187.8336625839589	1559153	0.6	2531	1666	3425	None
94	100.0	104.54	Gradient Boost (General Model)	11	0.882	6175	282.82201646090533	9335031	0.47	9720	1752	39754	None
96	12.48	1.02	Neural Network (Specific Model)	11	0.959	297	90.00223713646533	501209	0.63	1788	1692	799	None
960	11.17	3.59	Neural Network (Specific Model)	11	0.881	3622	266.6898263027295	365467	0.41	403	107	11466	None
