Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
90	62.53	1.99	Neural Network (Specific Model)	11	0.888	11299	307.59105431309905	1947694	0.57	1878	211	48861	None
94	14.17	1.11	Neural Network (Specific Model)	11	0.944	2500	359.17378917378915	800601	0.44	702	291	7023	None
95	22.42	1.36	Neural Network (Specific Model)	11	0.909	2500	259.44805194805195	526866	0.46	616	198	4779	None
97	20.97	0.44	Neural Network (Specific Model)	11	0.912	2500	258.01633986928107	518359	0.43	612	190	5609	None
98	51.77	0.47	Neural Network (Specific Model)	11	0.879	10985	330.1906666666667	1688006	0.45	1500	165	37741	None
986	5.6	0.0	Neural Network (Specific Model)	11	0.881	17428	395.7842323651452	324424	0.39	241	19	35550	None
99	55.73	19.15	Neural Network (Specific Model)	11	0.908	18427	340.057119205298	2709566	0.45	2416	174	40126	None
1	0.0	105.84	Neural Network (Specific Model)	11	0.906	12675	354.88774059438947	119703938	0.43	101987	10608	55146	None
100	47.46	7.04	Neural Network (Specific Model)	11	0.906	5336	295.2984104046243	1351753	0.6	1384	274	15567	None
1020	6.61	0.01	Neural Network (Specific Model)	11	0.842	15576	295.25367647058823	285522	0.43	272	18	42638	None
1043	5.28	0.01	Neural Network (Specific Model)	11	0.872	28639	321.59272727272725	303678	0.5	275	14	43888	None
105	32.96	22.83	Neural Network (Specific Model)	11	0.91	11765	317.8968531468532	2989514	0.37	2860	265	34941	None
107	46.09	0.59	Neural Network (Specific Model)	11	0.909	9915	307.55333333333334	1215817	0.54	1200	150	26067	None
11	45.55	34.17	Neural Network (Specific Model)	11	0.903	4611	308.22972502610514	5873389	0.44	5746	1374	21144	None
111	67.32	0.04	Neural Network (Specific Model)	11	0.858	10621	305.33862111043317	1746353	0.64	1639	187	40506	None
112	13.63	2.37	Neural Network (Specific Model)	11	0.915	2500	303.3176470588235	759934	0.46	765	254	9385	None
1143	11.25	0.09	Neural Network (Specific Model)	11	0.841	17500	293.3050193050193	270287	0.47	259	16	41743	None
117	51.47	15.3	Gradient Boost (General Model)	11	0.896	13780	297.03081232492997	2126212	0.31	2142	174	28998	None
118	67.53	0.9	Neural Network (Specific Model)	11	0.887	10508	296.2364261168385	1454408	0.57	1455	173	31256	None
119	16.95	11.13	Neural Network (Specific Model)	11	0.885	10115	296.7816473189608	1817219	0.41	1809	194	24290	None
120	21.58	14.72	Neural Network (Specific Model)	11	0.904	2500	279.4144385026738	692383	0.42	748	241	7587	None
121	25.56	9.25	Neural Network (Specific Model)	11	0.895	2500	286.09954058192955	625435	0.42	653	215	6312	None
125	57.16	0.5	Neural Network (Specific Model)	11	0.89	10552	346.1915852742299	1551537	0.51	1331	170	28985	None
126	23.17	2.11	Neural Network (Specific Model)	11	0.893	8198	291.8994322789943	1205646	0.45	1233	155	26927	None
127	15.84	4.31	Neural Network (Specific Model)	11	0.887	2500	252.37898936170214	640262	0.43	752	228	7815	None
130	17.76	0.47	Neural Network (Specific Model)	11	0.91	3559	283.93034238488787	790956	0.48	847	224	13989	None
134	22.33	0.23	Neural Network (Specific Model)	11	0.847	6241	283.79205298013244	757742	0.51	755	143	22574	None
135	8.97	0.75	Neural Network (Specific Model)	11	0.867	2500	210.260147601476	392136	0.52	542	145	5074	None
137	19.81	0.3	Neural Network (Specific Model)	11	0.895	4760	298.725988700565	708161	0.44	708	162	18308	None
139	14.38	0.91	Neural Network (Specific Model)	11	0.865	2500	239.44722222222222	596496	0.44	720	214	8763	None
14	92.43	72.99	Neural Network (Specific Model)	11	0.873	11005	303.26454975388475	10772157	0.48	10361	1082	35366	None
140	22.17	0.95	Neural Network (Specific Model)	11	0.919	6647	338.81201716738195	1285864	0.41	1165	214	22137	None
146	52.51	0.14	Neural Network (Specific Model)	11	0.807	11139	293.44229149115415	1292867	0.53	1187	133	32756	None
148	56.38	0.46	Neural Network (Specific Model)	11	0.891	12187	299.8170731707317	1239843	0.6	1230	125	41461	None
153	51.55	4.15	Neural Network (Specific Model)	11	0.9	17096	302.66610831937464	1803717	0.4	1791	121	34126	None
154	51.64	0.01	Neural Network (Specific Model)	11	0.87	10238	314.81307550644567	1176895	0.39	1086	129	25837	None
155	16.78	1.56	Neural Network (Specific Model)	11	0.92	2921	257.3207547169811	399168	0.4	477	131	7322	None
161	10.98	0.18	Neural Network (Specific Model)	11	0.869	4565	261.56857142857143	630851	0.48	700	147	11596	None
17	35.52	17.89	Neural Network (Specific Model)	11	0.91	2500	248.92226521280338	2326815	0.52	2843	878	4492	None
170	41.57	0.04	Neural Network (Specific Model)	11	0.87	11494	309.7185039370079	1083705	0.63	1016	111	38886	None
174	16.82	1.74	Neural Network (Specific Model)	11	0.88	2545	233.20084566596194	374850	0.42	473	123	6844	None
176	13.15	1.22	Neural Network (Specific Model)	11	0.896	4742	302.64383561643837	738945	0.39	730	172	13329	None
177	8.95	0.52	Neural Network (Specific Model)	11	0.909	2500	285.9022869022869	453528	0.41	481	172	5628	None
18	37.32	5.54	Neural Network (Specific Model)	11	0.899	2500	251.17130008176616	2045314	0.51	2446	780	5046	None
182	14.93	4.69	Neural Network (Specific Model)	11	0.887	2500	283.65966386554624	456151	0.43	476	162	7731	None
183	27.05	5.26	Neural Network (Specific Model)	11	0.866	11598	276.06223175965664	1776966	0.39	1864	160	25185	None
185	12.33	0.04	Neural Network (Specific Model)	11	0.851	2500	229.89948892674616	474724	0.42	587	159	12430	None
187	9.86	0.84	Neural Network (Specific Model)	11	0.862	2500	234.1614730878187	287246	0.58	353	109	6161	None
188	10.19	0.01	Neural Network (Specific Model)	11	0.876	4776	252.672131147541	421097	0.48	488	98	15642	None
190	18.37	4.04	Neural Network (Specific Model)	11	0.871	5864	302.5632183908046	634105	0.58	609	125	19099	None
191	49.57	0.09	Neural Network (Specific Model)	11	0.892	11378	351.527192008879	1064097	0.48	901	106	25877	None
197	50.1	1.24	Neural Network (Specific Model)	11	0.894	11556	292.1969072164948	950124	0.45	970	95	24150	None
198	30.53	3.5	Neural Network (Specific Model)	11	0.859	9895	313.95232273838633	894924	0.63	818	98	17981	None
2	83.72	64.92	Gradient Boost (General Model)	11	0.914	2500	288.9748267055819	10380533	0.43	10964	3536	9462	None
205	51.57	0.01	Gradient Boost (General Model)	11	0.861	12308	307.46673286991063	1077399	0.49	1007	87	36291	None
207	15.44	1.79	Neural Network (Specific Model)	11	0.872	5203	242.482119205298	627631	0.46	755	136	15200	None
213	17.12	3.45	Neural Network (Specific Model)	11	0.835	13334	250.78647214854112	1353784	0.47	1508	107	43325	None
214	8.13	0.16	Neural Network (Specific Model)	11	0.894	2500	246.59665871121717	345883	0.5	419	129	5128	None
219	22.99	3.19	Neural Network (Specific Model)	11	0.851	21932	305.76629018245006	1238591	0.48	1151	82	39382	None
22	40.08	19.1	Neural Network (Specific Model)	11	0.904	3754	291.1701357466063	3198633	0.39	3315	899	11043	None
223	7.51	0.17	Neural Network (Specific Model)	11	0.885	2500	236.64233576642334	328685	0.41	411	123	5764	None
226	12.79	0.67	Neural Network (Specific Model)	11	0.896	9489	319.1388140161725	791184	0.46	742	84	32875	None
227	47.27	0.27	Neural Network (Specific Model)	11	0.877	13824	320.74085684430514	1048596	0.61	957	85	30307	None
228	9.91	0.0	Neural Network (Specific Model)	11	0.885	2500	236.1851851851852	258813	0.5	324	96	5077	None
232	7.99	0.3	Neural Network (Specific Model)	11	0.907	3843	289.7977272727273	420586	0.46	440	119	7978	None
235	10.06	0.77	Neural Network (Specific Model)	11	0.863	5211	237.06184012066365	544377	0.51	663	114	20789	None
236	8.38	0.72	Neural Network (Specific Model)	11	0.895	5015	317.7120879120879	483981	0.42	455	114	10428	None
241	25.83	2.5	Neural Network (Specific Model)	11	0.898	8275	331.0417391304348	635292	0.55	575	79	22611	None
242	13.96	0.06	Neural Network (Specific Model)	11	0.928	9667	326.16846652267816	487047	0.44	463	56	26332	None
243	10.48	1.89	Neural Network (Specific Model)	11	0.936	5624	349.1353965183752	578259	0.47	517	112	11131	None
249	12.61	0.52	Neural Network (Specific Model)	11	0.898	8609	283.62239297475304	860451	0.43	911	108	18847	None
259	29.72	6.74	Neural Network (Specific Model)	11	0.864	13820	274.80245022970905	1242518	0.44	1306	101	31695	None
26	44.13	26.87	Neural Network (Specific Model)	11	0.929	5114	347.80132978723407	4216720	0.44	3760	881	15093	None
266	0.0	24.88	Neural Network (Specific Model)	11	0.931	12373	185.12741312741312	617887	0.4	1036	59	32418	None
267	23.72	7.3	Neural Network (Specific Model)	11	0.882	7005	290.09437751004015	490597	0.4	498	74	13591	None
272	5.96	0.01	Neural Network (Specific Model)	11	0.88	2623	252.26923076923077	289838	0.49	338	95	7412	None
273	8.41	0.79	Neural Network (Specific Model)	11	0.888	2500	257.6547231270358	266911	0.42	307	95	7529	None
277	30.27	1.75	Neural Network (Specific Model)	11	0.909	11612	246.9433962264151	601221	0.35	742	57	25753	None
28	69.29	28.41	Gradient Boost (General Model)	11	0.898	11081	362.5446933221687	5780999	0.41	4777	611	32960	None
286	10.09	0.03	Neural Network (Specific Model)	11	0.887	7673	302.0066115702479	616933	0.43	605	89	22793	None
30	87.28	48.11	Neural Network (Specific Model)	11	0.882	10520	305.1606367583213	5014298	0.45	4837	554	29691	None
302	8.95	0.11	Neural Network (Specific Model)	11	0.865	2835	224.74397590361446	257454	0.42	332	83	8904	None
314	6.95	0.0	Neural Network (Specific Model)	11	0.925	7539	343.4491803278689	339195	0.49	305	48	19130	None
333	10.13	1.65	Neural Network (Specific Model)	11	0.882	3787	267.19093851132686	280288	0.52	309	75	13350	None
34	71.91	35.68	Gradient Boost (General Model)	11	0.866	8735	292.6717344089358	3260744	0.52	3223	452	27797	None
348	20.51	0.62	Neural Network (Specific Model)	11	0.851	12182	290.1908713692946	492168	0.29	482	53	23112	None
349	10.14	0.0	Neural Network (Specific Model)	11	0.898	8169	324.01404494382024	384634	0.46	356	50	19661	None
35	59.36	20.95	Neural Network (Specific Model)	11	0.896	3440	261.3500327439424	2664185	0.43	3054	764	12105	None
37	32.45	4.44	Neural Network (Specific Model)	11	0.881	3373	260.3400402414487	1758250	0.49	1988	521	10500	None
374	8.56	0.06	Neural Network (Specific Model)	11	0.905	8783	301.71629213483146	354789	0.42	356	43	19110	None
38	25.84	4.93	Neural Network (Specific Model)	11	0.883	2500	241.73888091822096	1142137	0.46	1394	432	4672	None
381	8.91	0.28	Neural Network (Specific Model)	11	0.861	5220	274.782334384858	302981	0.4	317	63	9712	None
382	11.63	0.42	Neural Network (Specific Model)	11	0.933	12291	413.8236472945892	663484	0.46	499	62	27509	None
4	72.06	107.29	Neural Network (Specific Model)	11	0.903	12354	331.273795629251	27300764	0.47	24847	2475	51795	Low confidence prediction - substantial (26%) disagreement between completeness prediction models
40	24.57	15.69	Neural Network (Specific Model)	11	0.893	2500	260.782722513089	1670800	0.42	1910	575	9061	None
402	18.13	1.41	Neural Network (Specific Model)	11	0.86	21502	277.4192399049881	812591	0.4	842	42	46946	None
415	10.87	0.3	Neural Network (Specific Model)	11	0.888	11782	312.72407407407405	568883	0.43	540	56	27677	None
42	35.83	15.91	Neural Network (Specific Model)	11	0.909	5005	342.3677985501717	2956310	0.43	2621	650	13465	None
422	28.85	0.04	Neural Network (Specific Model)	11	0.897	13616	305.1854043392505	516242	0.42	507	42	43357	None
427	7.0	0.0	Neural Network (Specific Model)	11	0.848	7261	250.56887755102042	346742	0.45	392	54	18075	None
432	9.49	1.08	Neural Network (Specific Model)	11	0.892	11978	270.4448897795591	451515	0.44	499	44	29175	None
437	10.37	0.0	Neural Network (Specific Model)	11	0.892	12766	308.3064935064935	397677	0.46	385	34	23852	None
44	79.13	70.97	Neural Network (Specific Model)	11	0.882	13306	298.94520829058075	4945561	0.39	4873	414	36601	None
479	10.04	0.38	Neural Network (Specific Model)	11	0.885	11763	258.8051001821494	480420	0.49	549	47	33644	None
505	12.28	0.0	Neural Network (Specific Model)	11	0.879	12681	313.5077519379845	275630	0.6	258	26	19289	None
51	26.25	6.06	Neural Network (Specific Model)	11	0.908	2729	271.4620840152755	1640070	0.5	1833	517	10090	None
517	8.66	0.1	Neural Network (Specific Model)	11	0.862	7334	220.81333333333333	287484	0.3	375	42	19087	None
520	6.08	0.3	Neural Network (Specific Model)	11	0.853	12052	211.92328767123288	271019	0.58	365	26	17705	None
56	26.45	16.27	Neural Network (Specific Model)	11	0.89	2812	263.0374639769452	1535027	0.43	1735	474	12630	None
57	61.4	18.01	Neural Network (Specific Model)	11	0.917	12495	360.19561243144426	2576665	0.5	2188	256	32998	None
570	6.64	0.0	Neural Network (Specific Model)	11	0.876	8437	297.3074433656958	314007	0.46	309	37	17476	None
584	0.01	16.91	Neural Network (Specific Model)	11	0.918	11906	224.12806539509538	268823	0.41	367	26	16982	None
586	7.52	0.03	Neural Network (Specific Model)	11	0.895	15746	270.15909090909093	278049	0.51	308	22	36190	None
59	75.43	34.11	Neural Network (Specific Model)	11	0.856	8746	283.5263392857143	2221784	0.44	2240	315	29520	None
60	20.95	1.36	Neural Network (Specific Model)	11	0.883	2500	225.5421686746988	888329	0.39	1162	307	6627	None
61	22.16	4.16	Neural Network (Specific Model)	11	0.924	2500	290.12764405543396	1289750	0.44	1371	444	13145	None
638	11.27	0.03	Neural Network (Specific Model)	11	0.895	12950	371.45882352941175	317411	0.54	255	27	35405	None
64	67.6	2.66	Neural Network (Specific Model)	11	0.9	11062	341.6151832460733	2171901	0.43	1910	241	37619	None
66	31.58	8.59	Neural Network (Specific Model)	11	0.855	6985	265.9160447761194	2496181	0.4	2680	415	20410	None
662	6.79	0.0	Neural Network (Specific Model)	11	0.853	9794	336.3333333333333	287010	0.39	243	31	19968	None
67	65.69	16.55	Neural Network (Specific Model)	11	0.865	12310	297.2612712490761	2782568	0.66	2706	247	39477	None
709	7.4	0.0	Neural Network (Specific Model)	11	0.833	13113	218.98614318706697	340223	0.37	433	28	21083	None
72	22.18	4.13	Neural Network (Specific Model)	11	0.902	2500	247.04150943396226	650979	0.45	795	245	5713	None
78	16.58	20.89	Neural Network (Specific Model)	11	0.901	13442	360.6484549932826	2677453	0.48	2233	212	46738	None
80	77.51	54.23	Neural Network (Specific Model)	11	0.883	14768	342.8833985069321	3272206	0.58	2813	243	35752	None
84	72.33	0.2	Neural Network (Specific Model)	11	0.885	11030	322.5880281690141	1860210	0.56	1704	200	35877	None
87	44.7	16.73	Neural Network (Specific Model)	11	0.881	10070	297.52991944764096	1758009	0.43	1738	198	27562	None
88	8.84	8.29	Neural Network (Specific Model)	11	0.885	2816	202.5665306122449	837716	0.5	1225	269	6958	None
89	32.24	1.88	Neural Network (Specific Model)	11	0.879	4000	271.84235294117644	1180684	0.5	1275	316	12873	None
893	6.48	0.24	Neural Network (Specific Model)	11	0.836	21108	253.17732558139534	311327	0.38	344	16	28229	None
91	10.2	2.48	Neural Network (Specific Model)	11	0.926	2500	299.42427616926506	870316	0.41	898	314	6160	None
92	41.03	10.36	Neural Network (Specific Model)	11	0.915	10116	290.2504873294347	1949357	0.52	2052	205	35987	None
93	13.91	2.52	Neural Network (Specific Model)	11	0.901	2814	256.5319465081724	574072	0.52	673	192	5468	None
96	64.07	39.32	Neural Network (Specific Model)	11	0.878	15605	335.119016249451	2602729	0.6	2277	178	50609	None
