Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
90	62.51	1.99	Neural Network (Specific Model)	11	0.888	11299	307.818763326226	1947694	0.57	1876	211	48861	None
92	41.03	10.36	Neural Network (Specific Model)	11	0.915	10116	290.2534113060429	1949357	0.52	2052	205	35987	None
95	22.42	1.36	Neural Network (Specific Model)	11	0.909	2500	259.46915584415586	526866	0.46	616	198	4779	None
97	20.97	0.44	Neural Network (Specific Model)	11	0.912	2500	258.0147058823529	518359	0.43	612	190	5609	None
98	51.77	0.47	Neural Network (Specific Model)	11	0.879	10985	330.58878504672896	1688006	0.45	1498	165	37741	None
986	5.6	0.0	Neural Network (Specific Model)	11	0.881	17428	396.0331950207469	324424	0.39	241	19	35550	None
99	55.73	19.15	Neural Network (Specific Model)	11	0.908	18427	340.18260869565216	2709566	0.45	2415	174	40126	None
1	0.0	105.84	Neural Network (Specific Model)	11	0.906	12675	354.960275813365	119703938	0.43	101953	10608	55146	None
100	47.46	7.04	Neural Network (Specific Model)	11	0.906	5336	295.26570397111914	1351753	0.6	1385	274	15567	None
1020	6.61	0.01	Neural Network (Specific Model)	11	0.842	15576	295.30514705882354	285522	0.43	272	18	42638	None
1043	5.22	0.01	Neural Network (Specific Model)	11	0.87	28639	315.09285714285716	303678	0.5	280	14	43888	None
105	32.96	22.83	Neural Network (Specific Model)	11	0.91	11765	318.0115465360392	2989514	0.37	2858	265	34941	None
107	45.84	0.57	Neural Network (Specific Model)	11	0.908	9915	307.77231025854877	1215817	0.54	1199	150	26067	None
11	45.3	34.17	Neural Network (Specific Model)	11	0.903	4611	308.40909090909093	5873389	0.44	5742	1374	21144	None
111	67.31	0.04	Neural Network (Specific Model)	11	0.858	10621	305.34065934065933	1746353	0.64	1638	187	40506	None
112	13.63	2.37	Neural Network (Specific Model)	11	0.915	2500	303.32941176470587	759934	0.46	765	254	9385	None
1143	11.27	0.09	Neural Network (Specific Model)	11	0.844	17500	293.03076923076924	270287	0.47	260	16	41743	None
117	51.47	15.3	Gradient Boost (General Model)	11	0.896	13780	297.03361344537814	2126212	0.31	2142	174	28998	None
118	67.53	0.9	Neural Network (Specific Model)	11	0.887	10508	296.20274914089345	1454408	0.57	1455	173	31256	None
119	16.96	11.23	Neural Network (Specific Model)	11	0.885	10115	297.06087437742116	1817219	0.41	1807	194	24290	None
120	20.58	14.73	Neural Network (Specific Model)	11	0.904	2500	280.19436997319036	692383	0.42	746	241	7587	None
121	25.68	9.25	Neural Network (Specific Model)	11	0.896	2500	285.9388379204893	625435	0.42	654	215	6312	None
125	57.16	0.5	Neural Network (Specific Model)	11	0.89	10552	346.64936042136947	1551537	0.51	1329	170	28985	None
126	23.17	2.11	Neural Network (Specific Model)	11	0.893	8198	291.6904376012966	1205646	0.45	1234	155	26927	None
127	15.84	4.31	Neural Network (Specific Model)	11	0.887	2500	252.37898936170214	640262	0.43	752	228	7815	None
130	17.87	0.47	Neural Network (Specific Model)	11	0.911	3559	283.3321554770318	790956	0.48	849	224	13989	None
134	22.33	0.23	Neural Network (Specific Model)	11	0.847	6241	283.84503311258277	757742	0.51	755	143	22574	None
135	8.98	0.75	Neural Network (Specific Model)	11	0.869	2500	209.91176470588235	392136	0.52	544	145	5074	None
137	19.99	0.3	Neural Network (Specific Model)	11	0.895	4760	298.6313559322034	708161	0.44	708	162	18308	None
139	14.38	0.91	Neural Network (Specific Model)	11	0.865	2500	239.57916666666668	596496	0.44	720	214	8763	None
140	22.18	0.95	Neural Network (Specific Model)	11	0.919	6647	338.0821917808219	1285864	0.41	1168	214	22137	None
146	52.44	0.14	Neural Network (Specific Model)	11	0.806	11139	294.05489864864865	1292867	0.53	1184	133	32756	None
148	56.38	0.46	Neural Network (Specific Model)	11	0.891	12187	300.6598694942904	1239843	0.6	1226	125	41461	None
153	51.55	4.15	Neural Network (Specific Model)	11	0.899	17096	302.6387493020659	1803717	0.4	1791	121	34126	None
154	51.69	0.01	Neural Network (Specific Model)	11	0.87	10238	315.30350553505536	1176895	0.39	1084	129	25837	None
155	16.77	1.56	Neural Network (Specific Model)	11	0.919	2921	257.61764705882354	399168	0.4	476	131	7322	None
161	11.08	0.18	Neural Network (Specific Model)	11	0.869	4565	261.63428571428574	630851	0.48	700	147	11596	None
17	35.32	17.76	Neural Network (Specific Model)	11	0.91	2500	248.96903589021815	2326815	0.52	2842	878	4492	None
170	41.58	0.04	Neural Network (Specific Model)	11	0.871	11494	309.6637168141593	1083705	0.63	1017	111	38886	None
174	16.82	1.74	Neural Network (Specific Model)	11	0.88	2545	233.7521186440678	374850	0.42	472	123	6844	None
176	13.15	1.22	Neural Network (Specific Model)	11	0.896	4742	301.870218579235	738945	0.39	732	172	13329	None
177	8.95	0.52	Neural Network (Specific Model)	11	0.909	2500	285.43153526970957	453528	0.41	482	172	5628	None
179	19.72	5.02	Neural Network (Specific Model)	11	0.905	2500	272.37827715355803	481082	0.43	534	168	7293	None
18	37.32	5.54	Neural Network (Specific Model)	11	0.899	2500	251.2879345603272	2045314	0.51	2445	780	5046	None
182	14.93	4.69	Neural Network (Specific Model)	11	0.888	2500	283.37106918238993	456151	0.43	477	162	7731	None
183	27.06	5.26	Neural Network (Specific Model)	11	0.867	11598	275.8419078242229	1776966	0.39	1866	160	25185	None
185	12.33	0.04	Neural Network (Specific Model)	11	0.85	2500	230.17235494880546	474724	0.42	586	159	12430	None
187	9.86	0.84	Neural Network (Specific Model)	11	0.863	2500	234.42776203966005	287246	0.58	353	109	6161	None
188	10.2	0.01	Neural Network (Specific Model)	11	0.876	4776	252.23312883435582	421097	0.48	489	98	15642	None
190	18.37	4.04	Neural Network (Specific Model)	11	0.871	5864	302.6600985221675	634105	0.58	609	125	19099	None
191	49.57	0.09	Neural Network (Specific Model)	11	0.891	11378	351.8811111111111	1064097	0.48	900	106	25877	None
197	50.1	1.24	Neural Network (Specific Model)	11	0.894	11556	292.1969072164948	950124	0.45	970	95	24150	None
198	30.44	3.61	Neural Network (Specific Model)	11	0.859	9895	314.17625458996326	894924	0.63	817	98	17981	None
2	83.72	64.92	Gradient Boost (General Model)	11	0.914	2500	289.02873825380897	10380533	0.43	10961	3536	9462	None
205	51.57	0.01	Gradient Boost (General Model)	11	0.861	12308	307.2708333333333	1077399	0.49	1008	87	36291	None
207	15.44	1.79	Neural Network (Specific Model)	11	0.873	5203	242.58278145695365	627631	0.46	755	136	15200	None
213	17.11	3.45	Neural Network (Specific Model)	11	0.835	13334	251.20132890365448	1353784	0.47	1505	107	43325	None
214	8.13	0.16	Neural Network (Specific Model)	11	0.894	2500	246.63961813842482	345883	0.5	419	129	5128	None
219	22.87	3.19	Neural Network (Specific Model)	11	0.851	21932	305.3191673894189	1238591	0.48	1153	82	39382	None
22	40.09	19.1	Neural Network (Specific Model)	11	0.903	3754	291.2961062481135	3198633	0.39	3313	899	11043	None
223	7.51	0.17	Neural Network (Specific Model)	11	0.885	2500	237.64547677261615	328685	0.41	409	123	5764	None
226	12.78	0.67	Neural Network (Specific Model)	11	0.895	9489	320.74898236092264	791184	0.46	737	84	32875	None
227	47.27	0.27	Neural Network (Specific Model)	11	0.877	13824	321.35078534031413	1048596	0.61	955	85	30307	None
228	9.91	0.0	Neural Network (Specific Model)	11	0.885	2500	235.52	258813	0.5	325	96	5077	None
232	7.99	0.3	Neural Network (Specific Model)	11	0.907	3843	289.67045454545456	420586	0.46	440	119	7978	None
235	10.06	0.78	Neural Network (Specific Model)	11	0.865	5211	236.75037593984962	544377	0.51	665	114	20789	None
236	8.38	0.72	Neural Network (Specific Model)	11	0.895	5015	318.4052863436123	483981	0.42	454	114	10428	None
241	25.83	2.5	Neural Network (Specific Model)	11	0.898	8275	330.5329861111111	635292	0.55	576	79	22611	None
242	13.96	0.06	Neural Network (Specific Model)	11	0.928	9667	326.7251082251082	487047	0.44	462	56	26332	None
243	10.45	1.9	Neural Network (Specific Model)	11	0.936	5624	349.2050290135397	578259	0.47	517	112	11131	None
249	12.61	0.52	Neural Network (Specific Model)	11	0.898	8609	283.8659340659341	860451	0.43	910	108	18847	None
259	29.72	6.74	Neural Network (Specific Model)	11	0.864	13820	274.81852986217456	1242518	0.44	1306	101	31695	None
26	44.13	26.87	Neural Network (Specific Model)	11	0.929	5114	348.10756123535674	4216720	0.44	3756	881	15093	None
264	7.95	0.99	Neural Network (Specific Model)	11	0.92	2673	313.986798679868	309868	0.49	303	99	8135	None
266	0.0	24.88	Neural Network (Specific Model)	11	0.931	12373	185.0115718418515	617887	0.4	1037	59	32418	None
267	23.73	7.3	Neural Network (Specific Model)	11	0.883	7005	289.8076152304609	490597	0.4	499	74	13591	None
272	5.95	0.01	Neural Network (Specific Model)	11	0.877	2623	257.3090909090909	289838	0.49	330	95	7412	None
273	8.41	0.79	Neural Network (Specific Model)	11	0.888	2500	258.3921568627451	266911	0.42	306	95	7529	None
277	30.27	1.75	Neural Network (Specific Model)	11	0.909	11612	246.955525606469	601221	0.35	742	57	25753	None
28	69.29	28.41	Gradient Boost (General Model)	11	0.898	11081	362.73586091328025	5780999	0.41	4774	611	32960	None
286	10.09	0.03	Neural Network (Specific Model)	11	0.887	7673	301.536303630363	616933	0.43	606	89	22793	None
30	87.28	48.11	Neural Network (Specific Model)	11	0.882	10520	305.1914805624483	5014298	0.45	4836	554	29691	None
302	8.96	0.11	Neural Network (Specific Model)	11	0.867	2835	224.3963963963964	257454	0.42	333	83	8904	None
314	6.95	0.0	Neural Network (Specific Model)	11	0.925	7539	343.41639344262296	339195	0.49	305	48	19130	None
333	10.13	1.65	Neural Network (Specific Model)	11	0.883	3787	266.4741935483871	280288	0.52	310	75	13350	None
34	71.91	35.92	Gradient Boost (General Model)	11	0.866	8735	292.6999689730065	3260744	0.52	3223	452	27797	None
348	20.51	0.62	Neural Network (Specific Model)	11	0.851	12182	290.1908713692946	492168	0.29	482	53	23112	None
349	10.15	0.0	Neural Network (Specific Model)	11	0.898	8169	323.2436974789916	384634	0.46	357	50	19661	None
35	59.25	20.95	Neural Network (Specific Model)	11	0.896	3440	261.3719711853307	2664185	0.43	3054	764	12105	None
37	32.45	4.44	Neural Network (Specific Model)	11	0.881	3373	260.2463549522373	1758250	0.49	1989	521	10500	None
374	8.56	0.06	Neural Network (Specific Model)	11	0.906	8783	301.06162464985994	354789	0.42	357	43	19110	None
377	10.9	0.17	Neural Network (Specific Model)	11	0.89	5896	276.2365269461078	310618	0.43	334	63	15172	None
38	25.84	4.91	Neural Network (Specific Model)	11	0.882	2500	241.85427135678393	1142137	0.46	1393	432	4672	None
382	11.63	0.42	Neural Network (Specific Model)	11	0.933	12291	413.8376753507014	663484	0.46	499	62	27509	None
4	71.92	107.29	Neural Network (Specific Model)	11	0.903	12354	331.26681154171195	27300764	0.47	24849	2475	51795	Low confidence prediction - substantial (26%) disagreement between completeness prediction models
40	24.71	15.69	Neural Network (Specific Model)	11	0.893	2500	260.9868972746331	1670800	0.42	1908	575	9061	None
402	18.18	1.38	Neural Network (Specific Model)	11	0.86	21502	277.5873959571938	812591	0.4	841	42	46946	None
415	10.86	0.3	Neural Network (Specific Model)	11	0.887	11782	312.92949907235624	568883	0.43	539	56	27677	None
42	35.83	15.91	Neural Network (Specific Model)	11	0.909	5005	342.6017563955708	2956310	0.43	2619	650	13465	None
422	28.84	0.04	Neural Network (Specific Model)	11	0.897	13616	305.02366863905326	516242	0.42	507	42	43357	None
427	7.0	0.0	Neural Network (Specific Model)	11	0.847	7261	250.43112244897958	346742	0.45	392	54	18075	None
432	9.5	1.08	Neural Network (Specific Model)	11	0.892	11978	269.38522954091815	451515	0.44	501	44	29175	None
437	10.37	0.0	Neural Network (Specific Model)	11	0.893	12766	307.85492227979273	397677	0.46	386	34	23852	None
44	79.14	70.97	Neural Network (Specific Model)	11	0.882	13306	298.9380258567617	4945561	0.39	4873	414	36601	None
479	10.09	0.38	Neural Network (Specific Model)	11	0.885	11763	257.87114337568056	480420	0.49	551	47	33644	None
505	12.28	0.0	Neural Network (Specific Model)	11	0.879	12681	314.50194552529183	275630	0.6	257	26	19289	None
51	26.24	6.06	Neural Network (Specific Model)	11	0.908	2729	271.4217130387343	1640070	0.5	1833	517	10090	None
517	8.66	0.1	Neural Network (Specific Model)	11	0.862	7334	220.85066666666665	287484	0.3	375	42	19087	None
520	6.08	0.3	Neural Network (Specific Model)	11	0.853	12052	211.92328767123288	271019	0.58	365	26	17705	None
56	26.38	16.27	Neural Network (Specific Model)	11	0.89	2812	263.6923076923077	1535027	0.43	1729	474	12630	None
57	61.39	18.01	Neural Network (Specific Model)	11	0.916	12495	360.7010073260073	2576665	0.5	2184	256	32998	None
570	6.64	0.0	Neural Network (Specific Model)	11	0.875	8437	297.07119741100325	314007	0.46	309	37	17476	None
584	0.01	16.91	Neural Network (Specific Model)	11	0.917	11906	224.54918032786884	268823	0.41	366	26	16982	None
586	7.46	0.03	Neural Network (Specific Model)	11	0.893	15746	272.21967213114755	278049	0.51	305	22	36190	None
59	75.43	34.11	Neural Network (Specific Model)	11	0.856	8746	283.64135774899506	2221784	0.44	2239	315	29520	None
60	20.94	1.36	Neural Network (Specific Model)	11	0.883	2500	225.91293103448277	888329	0.39	1160	307	6627	None
61	22.16	4.16	Neural Network (Specific Model)	11	0.923	2500	289.884110787172	1289750	0.44	1372	444	13145	None
638	11.27	0.03	Neural Network (Specific Model)	11	0.894	12950	371.2196078431373	317411	0.54	255	27	35405	None
64	67.6	2.66	Neural Network (Specific Model)	11	0.9	11062	341.35094142259413	2171901	0.43	1912	241	37619	None
66	31.71	8.48	Neural Network (Specific Model)	11	0.855	6985	265.9119402985075	2496181	0.4	2680	415	20410	None
662	6.8	0.0	Neural Network (Specific Model)	11	0.854	9794	335.25	287010	0.39	244	31	19968	None
67	65.69	16.55	Neural Network (Specific Model)	11	0.865	12310	297.3798076923077	2782568	0.66	2704	247	39477	None
72	22.18	4.13	Neural Network (Specific Model)	11	0.903	2500	247.25408805031446	650979	0.45	795	245	5713	None
78	16.57	20.89	Neural Network (Specific Model)	11	0.901	13442	361.39093357271094	2677453	0.48	2228	212	46738	None
80	77.51	54.23	Neural Network (Specific Model)	11	0.883	14768	342.9182367579097	3272206	0.58	2813	243	35752	None
84	72.33	0.2	Neural Network (Specific Model)	11	0.886	11030	322.38745603751465	1860210	0.56	1706	200	35877	None
87	44.7	16.73	Neural Network (Specific Model)	11	0.881	10070	297.3484761357102	1758009	0.43	1739	198	27562	None
88	8.84	8.29	Neural Network (Specific Model)	11	0.885	2816	202.55020408163264	837716	0.5	1225	269	6958	None
89	32.21	1.9	Neural Network (Specific Model)	11	0.878	4000	272.21838177533385	1180684	0.5	1273	316	12873	None
893	6.48	0.24	Neural Network (Specific Model)	11	0.836	21108	253.16860465116278	311327	0.38	344	16	28229	None
91	10.2	2.48	Neural Network (Specific Model)	11	0.926	2500	299.7547380156076	870316	0.41	897	314	6160	None
93	13.91	2.52	Neural Network (Specific Model)	11	0.9	2814	256.066765578635	574072	0.52	674	192	5468	None
94	14.18	1.11	Neural Network (Specific Model)	11	0.944	2500	358.728307254623	800601	0.44	703	291	7023	None
96	64.07	39.32	Neural Network (Specific Model)	11	0.879	15605	334.8679245283019	2602729	0.6	2279	178	50609	None
